Precinct,RegVoters,Early,Eday,Tot,County,EarlyTO,EdayTO,TotTO,EarlyColor,EdayColor,TotColor,Key,MergeField,PrecinctName,LivePrecinctName,City_Twp
FAIR4WD3,614,10,102,112,Butler, 1.63%,16.61%,18.24%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&FAIR4WD3,BUTLERAAW,FAIR4WD3,FAIR4WD3,Fairfield
FAIR4WD4,999,11,116,127,Butler,  1.1%,11.61%,12.71%,#FFFFAA,#FFFFAA,#FFFF55,Butler&FAIR4WD4,BUTLERABJ,FAIR4WD4,FAIR4WD4,Fairfield
FAIR5WD1,642,10,44,54,Butler, 1.56%, 6.85%, 8.41%,#FFFFAA,#FFFF2A,#FFFF00,Butler&FAIR5WD1,BUTLERAAE,FAIR5WD1,FAIR5WD1,Fairfield
FAIR5WD2,700,34,71,105,Butler, 4.86%,10.14%,   15%,#FFFFFF,#FFFF7F,#FFFF7F,Butler&FAIR5WD2,BUTLERAAP,FAIR5WD2,FAIR5WD2,Fairfield
FAIR5WD3,876,28,134,162,Butler,  3.2%, 15.3%,18.49%,#FFFFD4,#FFFFD4,#FFFFD4,Butler&FAIR5WD3,BUTLERAAX,FAIR5WD3,FAIR5WD3,Fairfield
FAIR5WD4,767,20,121,141,Butler, 2.61%,15.78%,18.38%,#FFFFD4,#FFFFFF,#FFFFAA,Butler&FAIR5WD4,BUTLERABK,FAIR5WD4,FAIR5WD4,Fairfield
FAIR6WD1,1013,20,54,74,Butler, 1.97%, 5.33%, 7.31%,#FFFFAA,#FFFF00,#FFFF00,Butler&FAIR6WD1,BUTLERAAF,FAIR6WD1,FAIR6WD1,Fairfield
FAIR6WD2,740,25,73,98,Butler, 3.38%, 9.86%,13.24%,#FFFFD4,#FFFF7F,#FFFF55,Butler&FAIR6WD2,BUTLERAAQ,FAIR6WD2,FAIR6WD2,Fairfield
FAIR6WD3,694,19,93,112,Butler, 2.74%, 13.4%,16.14%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&FAIR6WD3,BUTLERAAY,FAIR6WD3,FAIR6WD3,Fairfield
FAIR6WD4,829,36,132,168,Butler, 4.34%,15.92%,20.27%,#FFFFFF,#FFFFFF,#FFFFD4,Butler&FAIR6WD4,BUTLERABL,FAIR6WD4,FAIR6WD4,Fairfield
FAIR7WD1,725,21,68,89,Butler,  2.9%, 9.38%,12.28%,#FFFFD4,#FFFF55,#FFFF2A,Butler&FAIR7WD1,BUTLERAAG,FAIR7WD1,FAIR7WD1,Fairfield
FAIR7WD2,835,20,56,76,Butler,  2.4%, 6.71%,  9.1%,#FFFFD4,#FFFF2A,#FFFF00,Butler&FAIR7WD2,BUTLERAAR,FAIR7WD2,FAIR7WD2,Fairfield
FAIR7WD3,721,30,87,117,Butler, 4.16%,12.07%,16.23%,#FFFFFF,#FFFFAA,#FFFF7F,Butler&FAIR7WD3,BUTLERAAZ,FAIR7WD3,FAIR7WD3,Fairfield
FAIR7WD4,771,12,89,101,Butler, 1.56%,11.54%, 13.1%,#FFFFAA,#FFFFAA,#FFFF55,Butler&FAIR7WD4,BUTLERABM,FAIR7WD4,FAIR7WD4,Fairfield
FAIR8WD1,653,21,27,48,Butler, 3.22%, 4.13%, 7.35%,#FFFFD4,#FFFF00,#FFFF00,Butler&FAIR8WD1,BUTLERAAH,FAIR8WD1,FAIR8WD1,Fairfield
FAIR8WD2,344,9,10,19,Butler, 2.62%, 2.91%, 5.52%,#FFFFD4,#FFFF00,#FFFF00,Butler&FAIR8WD2,BUTLERAAS,FAIR8WD2,FAIR8WD2,Fairfield
FAIR8WD3,630,23,49,72,Butler, 3.65%, 7.78%,11.43%,#FFFFD4,#FFFF55,#FFFF2A,Butler&FAIR8WD3,BUTLERABA,FAIR8WD3,FAIR8WD3,Fairfield
FAIR8WD4,752,29,122,151,Butler, 3.86%,16.22%,20.08%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR8WD4,BUTLERABN,FAIR8WD4,FAIR8WD4,Fairfield
FAIR9WD1,509,28,36,64,Butler,  5.5%, 7.07%,12.57%,#FFFFFF,#FFFF2A,#FFFF55,Butler&FAIR9WD1,BUTLERAAI,FAIR9WD1,FAIR9WD1,Fairfield
FAIR9WD3,773,18,52,70,Butler, 2.33%, 6.73%, 9.06%,#FFFFD4,#FFFF2A,#FFFF00,Butler&FAIR9WD3,BUTLERALE,FAIR9WD3,FAIR9WD3,Fairfield
FAIR9WD4,691,26,143,169,Butler, 3.76%,20.69%,24.46%,#FFFFD4,#AAD4AA,#D4E9D4,Butler&FAIR9WD4,BUTLERABO,FAIR9WD4,FAIR9WD4,Fairfield
FAIRFIELD TWP 1,693,66,102,168,Butler, 9.52%,14.72%,24.24%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&FAIRFIELD TWP 1,BUTLERAFO,FAIRFIELD TWP 1,FAIRFIELD TWP 1,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 10,759,41,89,130,Butler,  5.4%,11.73%,17.13%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&FAIRFIELD TWP 10,BUTLERAFX,FAIRFIELD TWP 10,FAIRFIELD TWP 10,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 11,1205,72,193,265,Butler, 5.98%,16.02%,21.99%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&FAIRFIELD TWP 11,BUTLERAFY,FAIRFIELD TWP 11,FAIRFIELD TWP 11,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 12,1333,158,132,290,Butler,11.85%,  9.9%,21.76%,#7FBF7F,#FFFF7F,#FFFFFF,Butler&FAIRFIELD TWP 12,BUTLERAFZ,FAIRFIELD TWP 12,FAIRFIELD TWP 12,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 13,458,26,80,106,Butler, 5.68%,17.47%,23.14%,#FFFFFF,#D4E9D4,#D4E9D4,Butler&FAIRFIELD TWP 13,BUTLERAGA,FAIRFIELD TWP 13,FAIRFIELD TWP 13,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 14,66,4,16,20,Butler, 6.06%,24.24%, 30.3%,#D4E9D4,#55AA55,#55AA55,Butler&FAIRFIELD TWP 14,BUTLERAKW,FAIRFIELD TWP 14,FAIRFIELD TWP 14,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 15,1226,99,172,271,Butler, 8.08%,14.03%, 22.1%,#AAD4AA,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 15,BUTLERALG,FAIRFIELD TWP 15,FAIRFIELD TWP 15,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 16,793,57,113,170,Butler, 7.19%,14.25%,21.44%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 16,BUTLERALH,FAIRFIELD TWP 16,FAIRFIELD TWP 16,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 17,657,78,108,186,Butler,11.87%,16.44%,28.31%,#7FBF7F,#FFFFFF,#7FBF7F,Butler&FAIRFIELD TWP 17,BUTLERALI,FAIRFIELD TWP 17,FAIRFIELD TWP 17,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 18,1347,64,120,184,Butler, 4.75%, 8.91%,13.66%,#FFFFFF,#FFFF55,#FFFF55,Butler&FAIRFIELD TWP 18,BUTLERALP,FAIRFIELD TWP 18,FAIRFIELD TWP 18,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 19,847,54,140,194,Butler, 6.38%,16.53%, 22.9%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 19,BUTLERAME,FAIRFIELD TWP 19,FAIRFIELD TWP 19,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 2,637,14,44,58,Butler,  2.2%, 6.91%, 9.11%,#FFFFD4,#FFFF2A,#FFFF00,Butler&FAIRFIELD TWP 2,BUTLERAFP,FAIRFIELD TWP 2,FAIRFIELD TWP 2,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 3,790,29,77,106,Butler, 3.67%, 9.75%,13.42%,#FFFFD4,#FFFF7F,#FFFF55,Butler&FAIRFIELD TWP 3,BUTLERAFQ,FAIRFIELD TWP 3,FAIRFIELD TWP 3,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 4,1388,90,164,254,Butler, 6.48%,11.82%, 18.3%,#D4E9D4,#FFFFAA,#FFFFAA,Butler&FAIRFIELD TWP 4,BUTLERAFR,FAIRFIELD TWP 4,FAIRFIELD TWP 4,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 5,589,43,68,111,Butler,  7.3%,11.54%,18.85%,#D4E9D4,#FFFFAA,#FFFFD4,Butler&FAIRFIELD TWP 5,BUTLERAFS,FAIRFIELD TWP 5,FAIRFIELD TWP 5,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 6,1053,64,152,216,Butler, 6.08%,14.43%,20.51%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 6,BUTLERAFT,FAIRFIELD TWP 6,FAIRFIELD TWP 6,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 7,821,48,145,193,Butler, 5.85%,17.66%,23.51%,#FFFFFF,#D4E9D4,#D4E9D4,Butler&FAIRFIELD TWP 7,BUTLERAFU,FAIRFIELD TWP 7,FAIRFIELD TWP 7,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 8,757,66,101,167,Butler, 8.72%,13.34%,22.06%,#AAD4AA,#FFFFAA,#FFFFFF,Butler&FAIRFIELD TWP 8,BUTLERAFV,FAIRFIELD TWP 8,FAIRFIELD TWP 8,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 9,764,72,133,205,Butler, 9.42%,17.41%,26.83%,#AAD4AA,#FFFFFF,#7FBF7F,Butler&FAIRFIELD TWP 9,BUTLERAFW,FAIRFIELD TWP 9,FAIRFIELD TWP 9,Fairfield Twp (Butler Co.)
HAM10WD1,751,41,86,127,Butler, 5.46%,11.45%,16.91%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&HAM10WD1,BUTLERABZ,HAM10WD1,HAM10WD1,Hamilton
HAM11WD1,848,36,69,105,Butler, 4.25%, 8.14%,12.38%,#FFFFFF,#FFFF55,#FFFF2A,Butler&HAM11WD1,BUTLERACA,HAM11WD1,HAM11WD1,Hamilton
HAM12WD1,812,26,91,117,Butler,  3.2%,11.21%,14.41%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM12WD1,BUTLERACB,HAM12WD1,HAM12WD1,Hamilton
HAM13WD1,619,34,51,85,Butler, 5.49%, 8.24%,13.73%,#FFFFFF,#FFFF55,#FFFF55,Butler&HAM13WD1,BUTLERACC,HAM13WD1,HAM13WD1,Hamilton
HAM14WD1,556,30,59,89,Butler,  5.4%,10.61%,16.01%,#FFFFFF,#FFFF7F,#FFFF7F,Butler&HAM14WD1,BUTLERACD,HAM14WD1,HAM14WD1,Hamilton
HAM15WD1,1023,82,203,285,Butler, 8.02%,19.84%,27.86%,#D4E9D4,#AAD4AA,#7FBF7F,Butler&HAM15WD1,BUTLERACE,HAM15WD1,HAM15WD1,Hamilton
HAM16WD1,523,50,73,123,Butler, 9.56%,13.96%,23.52%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&HAM16WD1,BUTLERACF,HAM16WD1,HAM16WD1,Hamilton
HAM17WD1,949,23,85,108,Butler, 2.42%, 8.96%,11.38%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM17WD1,BUTLERACG,HAM17WD1,HAM17WD1,Hamilton
HAM18WD1,1521,177,360,537,Butler,11.64%,23.67%,35.31%,#7FBF7F,#55AA55,#008000,Butler&HAM18WD1,BUTLERACH,HAM18WD1,HAM18WD1,Hamilton
HAM19WD1,741,7,44,51,Butler, 0.94%, 5.94%, 6.88%,#FFFFAA,#FFFF2A,#FFFF00,Butler&HAM19WD1,BUTLERACI,HAM19WD1,HAM19WD1,Hamilton
HAM1WD1,856,40,142,182,Butler, 4.67%,16.59%,21.26%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM1WD1,BUTLERABQ,HAM1WD1,HAM1WD1,Hamilton
HAM1WD2,608,18,51,69,Butler, 2.96%, 8.39%,11.35%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM1WD2,BUTLERACN,HAM1WD2,HAM1WD2,Hamilton
HAM1WD3,929,30,75,105,Butler, 3.23%, 8.07%, 11.3%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM1WD3,BUTLERACQ,HAM1WD3,HAM1WD3,Hamilton
HAM1WD4,974,26,41,67,Butler, 2.67%, 4.21%, 6.88%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM1WD4,BUTLERACT,HAM1WD4,HAM1WD4,Hamilton
HAM1WD5,890,8,36,44,Butler,  0.9%, 4.04%, 4.94%,#FFFFAA,#FFFF00,#FFFF00,Butler&HAM1WD5,BUTLERACX,HAM1WD5,HAM1WD5,Hamilton
HAM1WD6,736,17,43,60,Butler, 2.31%, 5.84%, 8.15%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM1WD6,BUTLERADA,HAM1WD6,HAM1WD6,Hamilton
HAM20WD1,884,42,134,176,Butler, 4.75%,15.16%,19.91%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM20WD1,BUTLERACJ,HAM20WD1,HAM20WD1,Hamilton
HAM21WD1,883,42,126,168,Butler, 4.76%,14.27%,19.03%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM21WD1,BUTLERACK,HAM21WD1,HAM21WD1,Hamilton
HAM22WD1,917,37,129,166,Butler, 4.03%,14.07%, 18.1%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&HAM22WD1,BUTLERACL,HAM22WD1,HAM22WD1,Hamilton
HAM23WD1,484,32,97,129,Butler, 6.61%,20.04%,26.65%,#D4E9D4,#AAD4AA,#7FBF7F,Butler&HAM23WD1,BUTLERACM,HAM23WD1,HAM23WD1,Hamilton
HAM24WD1,488,28,82,110,Butler, 5.74%, 16.8%,22.54%,#FFFFFF,#FFFFFF,#D4E9D4,Butler&HAM24WD1,BUTLERALV,HAM24WD1,HAM24WD1,Hamilton
HAM25WD1,1375,33,140,173,Butler,  2.4%,10.18%,12.58%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM25WD1,BUTLERAMF,HAM25WD1,HAM25WD1,Hamilton
HAM2WD1,935,45,130,175,Butler, 4.81%, 13.9%,18.72%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM2WD1,BUTLERABR,HAM2WD1,HAM2WD1,Hamilton
HAM2WD2,580,14,40,54,Butler, 2.41%,  6.9%, 9.31%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM2WD2,BUTLERACO,HAM2WD2,HAM2WD2,Hamilton
HAM2WD3,1135,19,79,98,Butler, 1.67%, 6.96%, 8.63%,#FFFFAA,#FFFF2A,#FFFF00,Butler&HAM2WD3,BUTLERACR,HAM2WD3,HAM2WD3,Hamilton
HAM2WD4,1175,35,75,110,Butler, 2.98%, 6.38%, 9.36%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM2WD4,BUTLERACU,HAM2WD4,HAM2WD4,Hamilton
HAM2WD5,716,10,44,54,Butler,  1.4%, 6.15%, 7.54%,#FFFFAA,#FFFF2A,#FFFF00,Butler&HAM2WD5,BUTLERACY,HAM2WD5,HAM2WD5,Hamilton
HAM2WD6,899,17,79,96,Butler, 1.89%, 8.79%,10.68%,#FFFFAA,#FFFF55,#FFFF2A,Butler&HAM2WD6,BUTLERADB,HAM2WD6,HAM2WD6,Hamilton
HAM3WD1,700,28,58,86,Butler,    4%, 8.29%,12.29%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM3WD1,BUTLERABS,HAM3WD1,HAM3WD1,Hamilton
HAM3WD5,1270,34,70,104,Butler, 2.68%, 5.51%, 8.19%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM3WD5,BUTLERACZ,HAM3WD5,HAM3WD5,Hamilton
HAM3WD6,660,16,43,59,Butler, 2.42%, 6.52%, 8.94%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM3WD6,BUTLERADC,HAM3WD6,HAM3WD6,Hamilton
HAM4WD1,794,19,51,70,Butler, 2.39%, 6.42%, 8.82%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM4WD1,BUTLERABT,HAM4WD1,HAM4WD1,Hamilton
HAM4WD6,899,20,94,114,Butler, 2.22%,10.46%,12.68%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM4WD6,BUTLERADD,HAM4WD6,HAM4WD6,Hamilton
HAM5WD1,803,12,55,67,Butler, 1.49%, 6.85%, 8.34%,#FFFFAA,#FFFF2A,#FFFF00,Butler&HAM5WD1,BUTLERABU,HAM5WD1,HAM5WD1,Hamilton
HAM5WD6,746,27,67,94,Butler, 3.62%, 8.98%, 12.6%,#FFFFD4,#FFFF55,#FFFF55,Butler&HAM5WD6,BUTLERADE,HAM5WD6,HAM5WD6,Hamilton
HAM6WD1,677,33,133,166,Butler, 4.87%,19.65%,24.52%,#FFFFFF,#AAD4AA,#AAD4AA,Butler&HAM6WD1,BUTLERABV,HAM6WD1,HAM6WD1,Hamilton
HAM6WD6,254,6,10,16,Butler, 2.36%, 3.94%,  6.3%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM6WD6,BUTLERADF,HAM6WD6,HAM6WD6,Hamilton
HAM7WD1,1519,127,248,375,Butler, 8.36%,16.33%,24.69%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&HAM7WD1,BUTLERABW,HAM7WD1,HAM7WD1,Hamilton
HAM7WD6,701,31,102,133,Butler, 4.42%,14.55%,18.97%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM7WD6,BUTLERADG,HAM7WD6,HAM7WD6,Hamilton
HAM8WD1,854,15,88,103,Butler, 1.76%, 10.3%,12.06%,#FFFFAA,#FFFF7F,#FFFF2A,Butler&HAM8WD1,BUTLERABX,HAM8WD1,HAM8WD1,Hamilton
HAM8WD6,793,20,95,115,Butler, 2.52%,11.98%, 14.5%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM8WD6,BUTLERAKT,HAM8WD6,HAM8WD6,Hamilton
HAM9WD1,842,36,123,159,Butler, 4.28%,14.61%,18.88%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM9WD1,BUTLERABY,HAM9WD1,HAM9WD1,Hamilton
HANOVER TWP 1,235,13,56,69,Butler, 5.53%,23.83%,29.36%,#FFFFFF,#55AA55,#55AA55,Butler&HANOVER TWP 1,BUTLERAGB,HANOVER TWP 1,HANOVER TWP 1,Hanover Twp (Butler Co.)
HANOVER TWP 10,487,33,121,154,Butler, 6.78%,24.85%,31.62%,#D4E9D4,#55AA55,#2A952A,Butler&HANOVER TWP 10,BUTLERALO,HANOVER TWP 10,HANOVER TWP 10,Hanover Twp (Butler Co.)
HANOVER TWP 2,837,52,207,259,Butler, 6.21%,24.73%,30.94%,#D4E9D4,#55AA55,#2A952A,Butler&HANOVER TWP 2,BUTLERAGC,HANOVER TWP 2,HANOVER TWP 2,Hanover Twp (Butler Co.)
HANOVER TWP 3,565,74,139,213,Butler, 13.1%, 24.6%, 37.7%,#55AA55,#55AA55,#008000,Butler&HANOVER TWP 3,BUTLERAGD,HANOVER TWP 3,HANOVER TWP 3,Hanover Twp (Butler Co.)
HANOVER TWP 4,821,61,186,247,Butler, 7.43%,22.66%,30.09%,#D4E9D4,#7FBF7F,#55AA55,Butler&HANOVER TWP 4,BUTLERAGE,HANOVER TWP 4,HANOVER TWP 4,Hanover Twp (Butler Co.)
HANOVER TWP 5,1024,60,231,291,Butler, 5.86%,22.56%,28.42%,#FFFFFF,#7FBF7F,#7FBF7F,Butler&HANOVER TWP 5,BUTLERAGF,HANOVER TWP 5,HANOVER TWP 5,Hanover Twp (Butler Co.)
HANOVER TWP 6,137,5,19,24,Butler, 3.65%,13.87%,17.52%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&HANOVER TWP 6,BUTLERAGG,HANOVER TWP 6,HANOVER TWP 6,Hanover Twp (Butler Co.)
HANOVER TWP 7,963,35,145,180,Butler, 3.63%,15.06%,18.69%,#FFFFD4,#FFFFD4,#FFFFD4,Butler&HANOVER TWP 7,BUTLERAGH,HANOVER TWP 7,HANOVER TWP 7,Hanover Twp (Butler Co.)
HANOVER TWP 8,527,40,167,207,Butler, 7.59%,31.69%,39.28%,#D4E9D4,#008000,#008000,Butler&HANOVER TWP 8,BUTLERALM,HANOVER TWP 8,HANOVER TWP 8,Hanover Twp (Butler Co.)
HANOVER TWP 9,349,35,72,107,Butler,10.03%,20.63%,30.66%,#AAD4AA,#AAD4AA,#2A952A,Butler&HANOVER TWP 9,BUTLERALN,HANOVER TWP 9,HANOVER TWP 9,Hanover Twp (Butler Co.)
LEMON TWP 1,385,10,30,40,Butler,  2.6%, 7.79%,10.39%,#FFFFD4,#FFFF55,#FFFF00,Butler&LEMON TWP 1,BUTLERAGJ,LEMON TWP 1,LEMON TWP 1,Lemon Twp
LEMON TWP 2,687,9,44,53,Butler, 1.31%,  6.4%, 7.71%,#FFFFAA,#FFFF2A,#FFFF00,Butler&LEMON TWP 2,BUTLERAGK,LEMON TWP 2,LEMON TWP 2,Lemon Twp
LIBERTY TWP 1,894,86,120,206,Butler, 9.62%,13.42%,23.04%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&LIBERTY TWP 1,BUTLERAGL,LIBERTY TWP 1,LIBERTY TWP 1,Liberty Twp (Butler Co.)
LIBERTY TWP 10,1132,88,173,261,Butler, 7.77%,15.28%,23.06%,#D4E9D4,#FFFFD4,#D4E9D4,Butler&LIBERTY TWP 10,BUTLERAGU,LIBERTY TWP 10,LIBERTY TWP 10,Liberty Twp (Butler Co.)
LIBERTY TWP 11,741,102,192,294,Butler,13.77%,25.91%,39.68%,#55AA55,#2A952A,#008000,Butler&LIBERTY TWP 11,BUTLERAGV,LIBERTY TWP 11,LIBERTY TWP 11,Liberty Twp (Butler Co.)
LIBERTY TWP 12,839,96,229,325,Butler,11.44%,27.29%,38.74%,#7FBF7F,#2A952A,#008000,Butler&LIBERTY TWP 12,BUTLERAGW,LIBERTY TWP 12,LIBERTY TWP 12,Liberty Twp (Butler Co.)
LIBERTY TWP 13,1078,122,292,414,Butler,11.32%,27.09%, 38.4%,#7FBF7F,#2A952A,#008000,Butler&LIBERTY TWP 13,BUTLERAGX,LIBERTY TWP 13,LIBERTY TWP 13,Liberty Twp (Butler Co.)
LIBERTY TWP 14,1067,154,294,448,Butler,14.43%,27.55%,41.99%,#2A952A,#008000,#008000,Butler&LIBERTY TWP 14,BUTLERAKX,LIBERTY TWP 14,LIBERTY TWP 14,Liberty Twp (Butler Co.)
LIBERTY TWP 15,911,97,225,322,Butler,10.65%, 24.7%,35.35%,#7FBF7F,#55AA55,#008000,Butler&LIBERTY TWP 15,BUTLERAKY,LIBERTY TWP 15,LIBERTY TWP 15,Liberty Twp (Butler Co.)
LIBERTY TWP 16,887,89,182,271,Butler,10.03%,20.52%,30.55%,#AAD4AA,#AAD4AA,#2A952A,Butler&LIBERTY TWP 16,BUTLERAKZ,LIBERTY TWP 16,LIBERTY TWP 16,Liberty Twp (Butler Co.)
LIBERTY TWP 17,927,100,233,333,Butler,10.79%,25.13%,35.92%,#7FBF7F,#55AA55,#008000,Butler&LIBERTY TWP 17,BUTLERALA,LIBERTY TWP 17,LIBERTY TWP 17,Liberty Twp (Butler Co.)
LIBERTY TWP 18,1034,84,331,415,Butler, 8.12%,32.01%,40.14%,#AAD4AA,#008000,#008000,Butler&LIBERTY TWP 18,BUTLERALB,LIBERTY TWP 18,LIBERTY TWP 18,Liberty Twp (Butler Co.)
LIBERTY TWP 19,1265,138,327,465,Butler,10.91%,25.85%,36.76%,#7FBF7F,#2A952A,#008000,Butler&LIBERTY TWP 19,BUTLERALC,LIBERTY TWP 19,LIBERTY TWP 19,Liberty Twp (Butler Co.)
