Precinct,RegVoters,Early,Eday,Tot,County,EarlyTO,EdayTO,TotTO,EarlyColor,EdayColor,TotColor,Key,MergeField,PrecinctName,LivePrecinctName,City_Twp
FAIRFIELD TWP 9,764,72,37,109,Butler, 9.42%, 4.84%,14.27%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&FAIRFIELD TWP 9,BUTLERAFW,FAIRFIELD TWP 9,FAIRFIELD TWP 9,Fairfield Twp (Butler Co.)
HAM10WD1,751,41,18,59,Butler, 5.46%,  2.4%, 7.86%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM10WD1,BUTLERABZ,HAM10WD1,HAM10WD1,Hamilton
HAM11WD1,848,36,20,56,Butler, 4.25%, 2.36%,  6.6%,#FFFFFF,#FFFFD4,#FFFFAA,Butler&HAM11WD1,BUTLERACA,HAM11WD1,HAM11WD1,Hamilton
HAM12WD1,812,26,15,41,Butler,  3.2%, 1.85%, 5.05%,#FFFFD4,#FFFFAA,#FFFFAA,Butler&HAM12WD1,BUTLERACB,HAM12WD1,HAM12WD1,Hamilton
HAM13WD1,620,33,14,47,Butler, 5.32%, 2.26%, 7.58%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM13WD1,BUTLERACC,HAM13WD1,HAM13WD1,Hamilton
HAM14WD1,555,29,13,42,Butler, 5.23%, 2.34%, 7.57%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM14WD1,BUTLERACD,HAM14WD1,HAM14WD1,Hamilton
HAM15WD1,1022,82,56,138,Butler, 8.02%, 5.48%, 13.5%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&HAM15WD1,BUTLERACE,HAM15WD1,HAM15WD1,Hamilton
HAM16WD1,523,50,20,70,Butler, 9.56%, 3.82%,13.38%,#AAD4AA,#FFFFD4,#AAD4AA,Butler&HAM16WD1,BUTLERACF,HAM16WD1,HAM16WD1,Hamilton
HAM17WD1,949,23,19,42,Butler, 2.42%,    2%, 4.43%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM17WD1,BUTLERACG,HAM17WD1,HAM17WD1,Hamilton
HAM18WD1,1520,174,92,266,Butler,11.45%, 6.05%, 17.5%,#7FBF7F,#D4E9D4,#55AA55,Butler&HAM18WD1,BUTLERACH,HAM18WD1,HAM18WD1,Hamilton
HAM19WD1,741,7,7,14,Butler, 0.94%, 0.94%, 1.89%,#FFFFAA,#FFFFAA,#FFFF55,Butler&HAM19WD1,BUTLERACI,HAM19WD1,HAM19WD1,Hamilton
HAM1WD1,856,40,39,79,Butler, 4.67%, 4.56%, 9.23%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM1WD1,BUTLERABQ,HAM1WD1,HAM1WD1,Hamilton
HAM1WD2,607,18,15,33,Butler, 2.97%, 2.47%, 5.44%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&HAM1WD2,BUTLERACN,HAM1WD2,HAM1WD2,Hamilton
HAM1WD3,930,30,21,51,Butler, 3.23%, 2.26%, 5.48%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&HAM1WD3,BUTLERACQ,HAM1WD3,HAM1WD3,Hamilton
HAM1WD4,974,26,11,37,Butler, 2.67%, 1.13%,  3.8%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM1WD4,BUTLERACT,HAM1WD4,HAM1WD4,Hamilton
HAM1WD5,890,8,9,17,Butler,  0.9%, 1.01%, 1.91%,#FFFFAA,#FFFFAA,#FFFF55,Butler&HAM1WD5,BUTLERACX,HAM1WD5,HAM1WD5,Hamilton
HAM1WD6,735,17,6,23,Butler, 2.31%, 0.82%, 3.13%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM1WD6,BUTLERADA,HAM1WD6,HAM1WD6,Hamilton
HAM20WD1,883,41,36,77,Butler, 4.64%, 4.08%, 8.72%,#FFFFFF,#FFFFFF,#FFFFD4,Butler&HAM20WD1,BUTLERACJ,HAM20WD1,HAM20WD1,Hamilton
HAM21WD1,883,42,41,83,Butler, 4.76%, 4.64%,  9.4%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM21WD1,BUTLERACK,HAM21WD1,HAM21WD1,Hamilton
HAM22WD1,917,37,42,79,Butler, 4.03%, 4.58%, 8.62%,#FFFFFF,#FFFFFF,#FFFFD4,Butler&HAM22WD1,BUTLERACL,HAM22WD1,HAM22WD1,Hamilton
HAM23WD1,484,32,28,60,Butler, 6.61%, 5.79%, 12.4%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&HAM23WD1,BUTLERACM,HAM23WD1,HAM23WD1,Hamilton
HAM24WD1,488,28,29,57,Butler, 5.74%, 5.94%,11.68%,#FFFFFF,#FFFFFF,#D4E9D4,Butler&HAM24WD1,BUTLERALV,HAM24WD1,HAM24WD1,Hamilton
HAM25WD1,1375,32,32,64,Butler, 2.33%, 2.33%, 4.65%,#FFFFD4,#FFFFD4,#FFFF7F,Butler&HAM25WD1,BUTLERAMF,HAM25WD1,HAM25WD1,Hamilton
HAM2WD1,936,43,39,82,Butler, 4.59%, 4.17%, 8.76%,#FFFFFF,#FFFFFF,#FFFFD4,Butler&HAM2WD1,BUTLERABR,HAM2WD1,HAM2WD1,Hamilton
HAM2WD2,580,13,10,23,Butler, 2.24%, 1.72%, 3.97%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM2WD2,BUTLERACO,HAM2WD2,HAM2WD2,Hamilton
HAM2WD3,1136,19,20,39,Butler, 1.67%, 1.76%, 3.43%,#FFFFAA,#FFFFAA,#FFFF7F,Butler&HAM2WD3,BUTLERACR,HAM2WD3,HAM2WD3,Hamilton
HAM2WD4,1176,35,16,51,Butler, 2.98%, 1.36%, 4.34%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM2WD4,BUTLERACU,HAM2WD4,HAM2WD4,Hamilton
HAM2WD5,716,10,5,15,Butler,  1.4%,  0.7%, 2.09%,#FFFFAA,#FFFFAA,#FFFF55,Butler&HAM2WD5,BUTLERACY,HAM2WD5,HAM2WD5,Hamilton
HAM2WD6,899,17,24,41,Butler, 1.89%, 2.67%, 4.56%,#FFFFAA,#FFFFD4,#FFFF7F,Butler&HAM2WD6,BUTLERADB,HAM2WD6,HAM2WD6,Hamilton
HAM3WD1,700,28,15,43,Butler,    4%, 2.14%, 6.14%,#FFFFFF,#FFFFD4,#FFFFAA,Butler&HAM3WD1,BUTLERABS,HAM3WD1,HAM3WD1,Hamilton
HAM3WD5,1269,33,11,44,Butler,  2.6%, 0.87%, 3.47%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM3WD5,BUTLERACZ,HAM3WD5,HAM3WD5,Hamilton
HAM3WD6,660,15,8,23,Butler, 2.27%, 1.21%, 3.48%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM3WD6,BUTLERADC,HAM3WD6,HAM3WD6,Hamilton
HAM4WD1,794,19,14,33,Butler, 2.39%, 1.76%, 4.16%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM4WD1,BUTLERABT,HAM4WD1,HAM4WD1,Hamilton
HAM4WD6,898,20,33,53,Butler, 2.23%, 3.67%,  5.9%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&HAM4WD6,BUTLERADD,HAM4WD6,HAM4WD6,Hamilton
HAM5WD1,803,11,9,20,Butler, 1.37%, 1.12%, 2.49%,#FFFFAA,#FFFFAA,#FFFF55,Butler&HAM5WD1,BUTLERABU,HAM5WD1,HAM5WD1,Hamilton
HAM5WD6,745,27,13,40,Butler, 3.62%, 1.74%, 5.37%,#FFFFD4,#FFFFAA,#FFFFAA,Butler&HAM5WD6,BUTLERADE,HAM5WD6,HAM5WD6,Hamilton
HAM6WD1,677,33,46,79,Butler, 4.87%, 6.79%,11.67%,#FFFFFF,#D4E9D4,#D4E9D4,Butler&HAM6WD1,BUTLERABV,HAM6WD1,HAM6WD1,Hamilton
HAM6WD6,253,6,1,7,Butler, 2.37%,  0.4%, 2.77%,#FFFFD4,#FFFFAA,#FFFF55,Butler&HAM6WD6,BUTLERADF,HAM6WD6,HAM6WD6,Hamilton
HAM7WD1,1516,126,66,192,Butler, 8.31%, 4.35%,12.66%,#AAD4AA,#FFFFFF,#D4E9D4,Butler&HAM7WD1,BUTLERABW,HAM7WD1,HAM7WD1,Hamilton
HAM7WD6,702,31,33,64,Butler, 4.42%,  4.7%, 9.12%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM7WD6,BUTLERADG,HAM7WD6,HAM7WD6,Hamilton
HAM8WD1,855,15,25,40,Butler, 1.75%, 2.92%, 4.68%,#FFFFAA,#FFFFD4,#FFFF7F,Butler&HAM8WD1,BUTLERABX,HAM8WD1,HAM8WD1,Hamilton
HAM8WD6,793,20,18,38,Butler, 2.52%, 2.27%, 4.79%,#FFFFD4,#FFFFD4,#FFFF7F,Butler&HAM8WD6,BUTLERAKT,HAM8WD6,HAM8WD6,Hamilton
HAM9WD1,842,36,36,72,Butler, 4.28%, 4.28%, 8.55%,#FFFFFF,#FFFFFF,#FFFFD4,Butler&HAM9WD1,BUTLERABY,HAM9WD1,HAM9WD1,Hamilton
HANOVER TWP 1,235,13,8,21,Butler, 5.53%,  3.4%, 8.94%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HANOVER TWP 1,BUTLERAGB,HANOVER TWP 1,HANOVER TWP 1,Hanover Twp (Butler Co.)
HANOVER TWP 10,487,31,42,73,Butler, 6.37%, 8.62%,14.99%,#D4E9D4,#AAD4AA,#AAD4AA,Butler&HANOVER TWP 10,BUTLERALO,HANOVER TWP 10,HANOVER TWP 10,Hanover Twp (Butler Co.)
HANOVER TWP 2,838,50,68,118,Butler, 5.97%, 8.11%,14.08%,#FFFFFF,#AAD4AA,#AAD4AA,Butler&HANOVER TWP 2,BUTLERAGC,HANOVER TWP 2,HANOVER TWP 2,Hanover Twp (Butler Co.)
HANOVER TWP 3,565,74,44,118,Butler, 13.1%, 7.79%,20.88%,#55AA55,#D4E9D4,#2A952A,Butler&HANOVER TWP 3,BUTLERAGD,HANOVER TWP 3,HANOVER TWP 3,Hanover Twp (Butler Co.)
HANOVER TWP 4,821,60,56,116,Butler, 7.31%, 6.82%,14.13%,#D4E9D4,#D4E9D4,#AAD4AA,Butler&HANOVER TWP 4,BUTLERAGE,HANOVER TWP 4,HANOVER TWP 4,Hanover Twp (Butler Co.)
HANOVER TWP 5,1024,59,63,122,Butler, 5.76%, 6.15%,11.91%,#FFFFFF,#D4E9D4,#D4E9D4,Butler&HANOVER TWP 5,BUTLERAGF,HANOVER TWP 5,HANOVER TWP 5,Hanover Twp (Butler Co.)
HANOVER TWP 6,137,2,2,4,Butler, 1.46%, 1.46%, 2.92%,#FFFFAA,#FFFFAA,#FFFF55,Butler&HANOVER TWP 6,BUTLERAGG,HANOVER TWP 6,HANOVER TWP 6,Hanover Twp (Butler Co.)
HANOVER TWP 7,963,35,30,65,Butler, 3.63%, 3.12%, 6.75%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&HANOVER TWP 7,BUTLERAGH,HANOVER TWP 7,HANOVER TWP 7,Hanover Twp (Butler Co.)
HANOVER TWP 8,527,39,50,89,Butler,  7.4%, 9.49%,16.89%,#D4E9D4,#AAD4AA,#7FBF7F,Butler&HANOVER TWP 8,BUTLERALM,HANOVER TWP 8,HANOVER TWP 8,Hanover Twp (Butler Co.)
HANOVER TWP 9,349,35,23,58,Butler,10.03%, 6.59%,16.62%,#7FBF7F,#D4E9D4,#7FBF7F,Butler&HANOVER TWP 9,BUTLERALN,HANOVER TWP 9,HANOVER TWP 9,Hanover Twp (Butler Co.)
LEMON TWP 1,384,8,10,18,Butler, 2.08%,  2.6%, 4.69%,#FFFFD4,#FFFFD4,#FFFF7F,Butler&LEMON TWP 1,BUTLERAGJ,LEMON TWP 1,LEMON TWP 1,Lemon Twp
LEMON TWP 2,687,9,13,22,Butler, 1.31%, 1.89%,  3.2%,#FFFFAA,#FFFFAA,#FFFF7F,Butler&LEMON TWP 2,BUTLERAGK,LEMON TWP 2,LEMON TWP 2,Lemon Twp
LIBERTY TWP 1,894,86,29,115,Butler, 9.62%, 3.24%,12.86%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&LIBERTY TWP 1,BUTLERAGL,LIBERTY TWP 1,LIBERTY TWP 1,Liberty Twp (Butler Co.)
LIBERTY TWP 10,1132,88,65,153,Butler, 7.77%, 5.74%,13.52%,#D4E9D4,#FFFFFF,#AAD4AA,Butler&LIBERTY TWP 10,BUTLERAGU,LIBERTY TWP 10,LIBERTY TWP 10,Liberty Twp (Butler Co.)
LIBERTY TWP 11,741,102,52,154,Butler,13.77%, 7.02%,20.78%,#55AA55,#D4E9D4,#2A952A,Butler&LIBERTY TWP 11,BUTLERAGV,LIBERTY TWP 11,LIBERTY TWP 11,Liberty Twp (Butler Co.)
LIBERTY TWP 12,839,95,79,174,Butler,11.32%, 9.42%,20.74%,#7FBF7F,#AAD4AA,#2A952A,Butler&LIBERTY TWP 12,BUTLERAGW,LIBERTY TWP 12,LIBERTY TWP 12,Liberty Twp (Butler Co.)
LIBERTY TWP 13,1077,121,82,203,Butler,11.23%, 7.61%,18.85%,#7FBF7F,#D4E9D4,#55AA55,Butler&LIBERTY TWP 13,BUTLERAGX,LIBERTY TWP 13,LIBERTY TWP 13,Liberty Twp (Butler Co.)
LIBERTY TWP 14,1068,153,91,244,Butler,14.33%, 8.52%,22.85%,#2A952A,#AAD4AA,#008000,Butler&LIBERTY TWP 14,BUTLERAKX,LIBERTY TWP 14,LIBERTY TWP 14,Liberty Twp (Butler Co.)
LIBERTY TWP 15,912,97,77,174,Butler,10.64%, 8.44%,19.08%,#7FBF7F,#AAD4AA,#2A952A,Butler&LIBERTY TWP 15,BUTLERAKY,LIBERTY TWP 15,LIBERTY TWP 15,Liberty Twp (Butler Co.)
LIBERTY TWP 16,887,89,55,144,Butler,10.03%,  6.2%,16.23%,#7FBF7F,#D4E9D4,#7FBF7F,Butler&LIBERTY TWP 16,BUTLERAKZ,LIBERTY TWP 16,LIBERTY TWP 16,Liberty Twp (Butler Co.)
LIBERTY TWP 17,927,100,78,178,Butler,10.79%, 8.41%, 19.2%,#7FBF7F,#AAD4AA,#2A952A,Butler&LIBERTY TWP 17,BUTLERALA,LIBERTY TWP 17,LIBERTY TWP 17,Liberty Twp (Butler Co.)
