Precinct,RegVoters,Early,Eday,Tot,County,EarlyTO,EdayTO,TotTO,EarlyColor,EdayColor,TotColor,Key,MergeField,PrecinctName,LivePrecinctName,City_Twp
FAIR4WD1,779,25,19,44,Butler, 3.21%, 2.44%, 5.65%,#FFFFD4,#FFFF7F,#FFFF55,Butler&FAIR4WD1,BUTLERAAD,FAIR4WD1,FAIR4WD1,Fairfield
FAIR4WD2,645,28,10,38,Butler, 4.34%, 1.55%, 5.89%,#FFFFFF,#FFFF55,#FFFF55,Butler&FAIR4WD2,BUTLERAAO,FAIR4WD2,FAIR4WD2,Fairfield
FAIR4WD3,614,9,46,55,Butler, 1.47%, 7.49%, 8.96%,#FFFFAA,#FFFFD4,#FFFFAA,Butler&FAIR4WD3,BUTLERAAW,FAIR4WD3,FAIR4WD3,Fairfield
FAIR4WD4,999,11,58,69,Butler,  1.1%, 5.81%, 6.91%,#FFFFAA,#FFFFAA,#FFFF55,Butler&FAIR4WD4,BUTLERABJ,FAIR4WD4,FAIR4WD4,Fairfield
FAIR5WD1,642,10,17,27,Butler, 1.56%, 2.65%, 4.21%,#FFFFAA,#FFFF7F,#FFFF2A,Butler&FAIR5WD1,BUTLERAAE,FAIR5WD1,FAIR5WD1,Fairfield
FAIR5WD2,700,34,40,74,Butler, 4.86%, 5.71%,10.57%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&FAIR5WD2,BUTLERAAP,FAIR5WD2,FAIR5WD2,Fairfield
FAIR5WD3,876,28,70,98,Butler,  3.2%, 7.99%,11.19%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR5WD3,BUTLERAAX,FAIR5WD3,FAIR5WD3,Fairfield
FAIR5WD4,767,20,68,88,Butler, 2.61%, 8.87%,11.47%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR5WD4,BUTLERABK,FAIR5WD4,FAIR5WD4,Fairfield
FAIR6WD1,1013,20,29,49,Butler, 1.97%, 2.86%, 4.84%,#FFFFAA,#FFFF7F,#FFFF2A,Butler&FAIR6WD1,BUTLERAAF,FAIR6WD1,FAIR6WD1,Fairfield
FAIR6WD2,740,25,42,67,Butler, 3.38%, 5.68%, 9.05%,#FFFFD4,#FFFFAA,#FFFFAA,Butler&FAIR6WD2,BUTLERAAQ,FAIR6WD2,FAIR6WD2,Fairfield
FAIR6WD3,694,19,46,65,Butler, 2.74%, 6.63%, 9.37%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&FAIR6WD3,BUTLERAAY,FAIR6WD3,FAIR6WD3,Fairfield
FAIR6WD4,829,36,66,102,Butler, 4.34%, 7.96%, 12.3%,#FFFFFF,#FFFFFF,#FFFFD4,Butler&FAIR6WD4,BUTLERABL,FAIR6WD4,FAIR6WD4,Fairfield
FAIR7WD1,725,20,32,52,Butler, 2.76%, 4.41%, 7.17%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&FAIR7WD1,BUTLERAAG,FAIR7WD1,FAIR7WD1,Fairfield
FAIR7WD2,835,20,31,51,Butler,  2.4%, 3.71%, 6.11%,#FFFFD4,#FFFF7F,#FFFF55,Butler&FAIR7WD2,BUTLERAAR,FAIR7WD2,FAIR7WD2,Fairfield
FAIR7WD3,721,26,49,75,Butler, 3.61%,  6.8%, 10.4%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&FAIR7WD3,BUTLERAAZ,FAIR7WD3,FAIR7WD3,Fairfield
FAIR7WD4,771,12,46,58,Butler, 1.56%, 5.97%, 7.52%,#FFFFAA,#FFFFD4,#FFFF7F,Butler&FAIR7WD4,BUTLERABM,FAIR7WD4,FAIR7WD4,Fairfield
FAIR8WD1,653,21,16,37,Butler, 3.22%, 2.45%, 5.67%,#FFFFD4,#FFFF7F,#FFFF55,Butler&FAIR8WD1,BUTLERAAH,FAIR8WD1,FAIR8WD1,Fairfield
FAIR8WD2,344,9,6,15,Butler, 2.62%, 1.74%, 4.36%,#FFFFD4,#FFFF55,#FFFF2A,Butler&FAIR8WD2,BUTLERAAS,FAIR8WD2,FAIR8WD2,Fairfield
FAIR8WD3,630,21,23,44,Butler, 3.33%, 3.65%, 6.98%,#FFFFD4,#FFFF7F,#FFFF7F,Butler&FAIR8WD3,BUTLERABA,FAIR8WD3,FAIR8WD3,Fairfield
FAIR8WD4,752,27,57,84,Butler, 3.59%, 7.58%,11.17%,#FFFFD4,#FFFFD4,#FFFFD4,Butler&FAIR8WD4,BUTLERABN,FAIR8WD4,FAIR8WD4,Fairfield
FAIR9WD1,509,28,16,44,Butler,  5.5%, 3.14%, 8.64%,#FFFFFF,#FFFF7F,#FFFF7F,Butler&FAIR9WD1,BUTLERAAI,FAIR9WD1,FAIR9WD1,Fairfield
FAIR9WD3,773,18,25,43,Butler, 2.33%, 3.23%, 5.56%,#FFFFD4,#FFFF7F,#FFFF55,Butler&FAIR9WD3,BUTLERALE,FAIR9WD3,FAIR9WD3,Fairfield
FAIR9WD4,691,25,81,106,Butler, 3.62%,11.72%,15.34%,#FFFFD4,#D4E9D4,#D4E9D4,Butler&FAIR9WD4,BUTLERABO,FAIR9WD4,FAIR9WD4,Fairfield
FAIRFIELD TWP 1,693,66,58,124,Butler, 9.52%, 8.37%,17.89%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&FAIRFIELD TWP 1,BUTLERAFO,FAIRFIELD TWP 1,FAIRFIELD TWP 1,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 10,759,41,45,86,Butler,  5.4%, 5.93%,11.33%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&FAIRFIELD TWP 10,BUTLERAFX,FAIRFIELD TWP 10,FAIRFIELD TWP 10,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 11,1205,72,89,161,Butler, 5.98%, 7.39%,13.36%,#FFFFFF,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 11,BUTLERAFY,FAIRFIELD TWP 11,FAIRFIELD TWP 11,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 12,1333,158,68,226,Butler,11.85%,  5.1%,16.95%,#7FBF7F,#FFFFAA,#AAD4AA,Butler&FAIRFIELD TWP 12,BUTLERAFZ,FAIRFIELD TWP 12,FAIRFIELD TWP 12,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 13,458,26,45,71,Butler, 5.68%, 9.83%, 15.5%,#FFFFFF,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 13,BUTLERAGA,FAIRFIELD TWP 13,FAIRFIELD TWP 13,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 14,66,4,10,14,Butler, 6.06%,15.15%,21.21%,#D4E9D4,#7FBF7F,#55AA55,Butler&FAIRFIELD TWP 14,BUTLERAKW,FAIRFIELD TWP 14,FAIRFIELD TWP 14,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 15,1226,98,83,181,Butler, 7.99%, 6.77%,14.76%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 15,BUTLERALG,FAIRFIELD TWP 15,FAIRFIELD TWP 15,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 16,793,57,64,121,Butler, 7.19%, 8.07%,15.26%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 16,BUTLERALH,FAIRFIELD TWP 16,FAIRFIELD TWP 16,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 17,657,78,57,135,Butler,11.87%, 8.68%,20.55%,#7FBF7F,#FFFFFF,#7FBF7F,Butler&FAIRFIELD TWP 17,BUTLERALI,FAIRFIELD TWP 17,FAIRFIELD TWP 17,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 18,1347,64,63,127,Butler, 4.75%, 4.68%, 9.43%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&FAIRFIELD TWP 18,BUTLERALP,FAIRFIELD TWP 18,FAIRFIELD TWP 18,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 19,847,54,77,131,Butler, 6.38%, 9.09%,15.47%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 19,BUTLERAME,FAIRFIELD TWP 19,FAIRFIELD TWP 19,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 2,637,14,22,36,Butler,  2.2%, 3.45%, 5.65%,#FFFFD4,#FFFF7F,#FFFF55,Butler&FAIRFIELD TWP 2,BUTLERAFP,FAIRFIELD TWP 2,FAIRFIELD TWP 2,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 3,790,27,40,67,Butler, 3.42%, 5.06%, 8.48%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&FAIRFIELD TWP 3,BUTLERAFQ,FAIRFIELD TWP 3,FAIRFIELD TWP 3,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 4,1388,89,87,176,Butler, 6.41%, 6.27%,12.68%,#D4E9D4,#FFFFD4,#FFFFD4,Butler&FAIRFIELD TWP 4,BUTLERAFR,FAIRFIELD TWP 4,FAIRFIELD TWP 4,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 5,589,43,36,79,Butler,  7.3%, 6.11%,13.41%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 5,BUTLERAFS,FAIRFIELD TWP 5,FAIRFIELD TWP 5,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 6,1053,64,78,142,Butler, 6.08%, 7.41%,13.49%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 6,BUTLERAFT,FAIRFIELD TWP 6,FAIRFIELD TWP 6,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 7,821,48,79,127,Butler, 5.85%, 9.62%,15.47%,#FFFFFF,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 7,BUTLERAFU,FAIRFIELD TWP 7,FAIRFIELD TWP 7,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 8,757,66,58,124,Butler, 8.72%, 7.66%,16.38%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&FAIRFIELD TWP 8,BUTLERAFV,FAIRFIELD TWP 8,FAIRFIELD TWP 8,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 9,764,72,59,131,Butler, 9.42%, 7.72%,17.15%,#AAD4AA,#FFFFD4,#AAD4AA,Butler&FAIRFIELD TWP 9,BUTLERAFW,FAIRFIELD TWP 9,FAIRFIELD TWP 9,Fairfield Twp (Butler Co.)
HAM10WD1,751,41,37,78,Butler, 5.46%, 4.93%,10.39%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&HAM10WD1,BUTLERABZ,HAM10WD1,HAM10WD1,Hamilton
HAM11WD1,848,36,41,77,Butler, 4.25%, 4.83%, 9.08%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&HAM11WD1,BUTLERACA,HAM11WD1,HAM11WD1,Hamilton
HAM12WD1,812,26,41,67,Butler,  3.2%, 5.05%, 8.25%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM12WD1,BUTLERACB,HAM12WD1,HAM12WD1,Hamilton
HAM13WD1,619,33,25,58,Butler, 5.33%, 4.04%, 9.37%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&HAM13WD1,BUTLERACC,HAM13WD1,HAM13WD1,Hamilton
HAM14WD1,556,29,31,60,Butler, 5.22%, 5.58%,10.79%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&HAM14WD1,BUTLERACD,HAM14WD1,HAM14WD1,Hamilton
HAM15WD1,1023,82,104,186,Butler, 8.02%,10.17%,18.18%,#D4E9D4,#D4E9D4,#AAD4AA,Butler&HAM15WD1,BUTLERACE,HAM15WD1,HAM15WD1,Hamilton
HAM16WD1,523,50,46,96,Butler, 9.56%,  8.8%,18.36%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&HAM16WD1,BUTLERACF,HAM16WD1,HAM16WD1,Hamilton
HAM17WD1,949,23,38,61,Butler, 2.42%,    4%, 6.43%,#FFFFD4,#FFFFAA,#FFFF55,Butler&HAM17WD1,BUTLERACG,HAM17WD1,HAM17WD1,Hamilton
HAM18WD1,1521,174,193,367,Butler,11.44%,12.69%,24.13%,#7FBF7F,#AAD4AA,#2A952A,Butler&HAM18WD1,BUTLERACH,HAM18WD1,HAM18WD1,Hamilton
HAM19WD1,741,7,21,28,Butler, 0.94%, 2.83%, 3.78%,#FFFFAA,#FFFF7F,#FFFF2A,Butler&HAM19WD1,BUTLERACI,HAM19WD1,HAM19WD1,Hamilton
HAM1WD1,856,40,77,117,Butler, 4.67%,    9%,13.67%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM1WD1,BUTLERABQ,HAM1WD1,HAM1WD1,Hamilton
HAM1WD2,608,18,27,45,Butler, 2.96%, 4.44%,  7.4%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM1WD2,BUTLERACN,HAM1WD2,HAM1WD2,Hamilton
HAM1WD3,929,30,41,71,Butler, 3.23%, 4.41%, 7.64%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM1WD3,BUTLERACQ,HAM1WD3,HAM1WD3,Hamilton
HAM1WD4,974,26,19,45,Butler, 2.67%, 1.95%, 4.62%,#FFFFD4,#FFFF7F,#FFFF2A,Butler&HAM1WD4,BUTLERACT,HAM1WD4,HAM1WD4,Hamilton
HAM1WD5,890,8,20,28,Butler,  0.9%, 2.25%, 3.15%,#FFFFAA,#FFFF7F,#FFFF2A,Butler&HAM1WD5,BUTLERACX,HAM1WD5,HAM1WD5,Hamilton
HAM1WD6,736,17,16,33,Butler, 2.31%, 2.17%, 4.48%,#FFFFD4,#FFFF7F,#FFFF2A,Butler&HAM1WD6,BUTLERADA,HAM1WD6,HAM1WD6,Hamilton
HAM20WD1,884,41,73,114,Butler, 4.64%, 8.26%, 12.9%,#FFFFFF,#FFFFFF,#FFFFD4,Butler&HAM20WD1,BUTLERACJ,HAM20WD1,HAM20WD1,Hamilton
HAM21WD1,883,42,65,107,Butler, 4.76%, 7.36%,12.12%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM21WD1,BUTLERACK,HAM21WD1,HAM21WD1,Hamilton
HAM22WD1,917,37,75,112,Butler, 4.03%, 8.18%,12.21%,#FFFFFF,#FFFFFF,#FFFFD4,Butler&HAM22WD1,BUTLERACL,HAM22WD1,HAM22WD1,Hamilton
HAM23WD1,484,32,49,81,Butler, 6.61%,10.12%,16.74%,#D4E9D4,#D4E9D4,#D4E9D4,Butler&HAM23WD1,BUTLERACM,HAM23WD1,HAM23WD1,Hamilton
HAM24WD1,488,28,56,84,Butler, 5.74%,11.48%,17.21%,#FFFFFF,#D4E9D4,#AAD4AA,Butler&HAM24WD1,BUTLERALV,HAM24WD1,HAM24WD1,Hamilton
HAM25WD1,1375,32,64,96,Butler, 2.33%, 4.65%, 6.98%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM25WD1,BUTLERAMF,HAM25WD1,HAM25WD1,Hamilton
HAM2WD1,935,43,69,112,Butler,  4.6%, 7.38%,11.98%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM2WD1,BUTLERABR,HAM2WD1,HAM2WD1,Hamilton
HAM2WD2,580,13,17,30,Butler, 2.24%, 2.93%, 5.17%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM2WD2,BUTLERACO,HAM2WD2,HAM2WD2,Hamilton
HAM2WD3,1135,19,39,58,Butler, 1.67%, 3.44%, 5.11%,#FFFFAA,#FFFF7F,#FFFF55,Butler&HAM2WD3,BUTLERACR,HAM2WD3,HAM2WD3,Hamilton
HAM2WD4,1175,35,29,64,Butler, 2.98%, 2.47%, 5.45%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM2WD4,BUTLERACU,HAM2WD4,HAM2WD4,Hamilton
HAM2WD5,716,10,23,33,Butler,  1.4%, 3.21%, 4.61%,#FFFFAA,#FFFF7F,#FFFF2A,Butler&HAM2WD5,BUTLERACY,HAM2WD5,HAM2WD5,Hamilton
HAM2WD6,899,17,42,59,Butler, 1.89%, 4.67%, 6.56%,#FFFFAA,#FFFFAA,#FFFF55,Butler&HAM2WD6,BUTLERADB,HAM2WD6,HAM2WD6,Hamilton
HAM3WD1,700,28,32,60,Butler,    4%, 4.57%, 8.57%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM3WD1,BUTLERABS,HAM3WD1,HAM3WD1,Hamilton
HAM3WD5,1270,33,24,57,Butler,  2.6%, 1.89%, 4.49%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM3WD5,BUTLERACZ,HAM3WD5,HAM3WD5,Hamilton
HAM3WD6,660,15,15,30,Butler, 2.27%, 2.27%, 4.55%,#FFFFD4,#FFFF7F,#FFFF2A,Butler&HAM3WD6,BUTLERADC,HAM3WD6,HAM3WD6,Hamilton
HAM4WD1,794,19,28,47,Butler, 2.39%, 3.53%, 5.92%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM4WD1,BUTLERABT,HAM4WD1,HAM4WD1,Hamilton
HAM4WD6,899,20,57,77,Butler, 2.22%, 6.34%, 8.57%,#FFFFD4,#FFFFD4,#FFFF7F,Butler&HAM4WD6,BUTLERADD,HAM4WD6,HAM4WD6,Hamilton
HAM5WD1,803,11,23,34,Butler, 1.37%, 2.86%, 4.23%,#FFFFAA,#FFFF7F,#FFFF2A,Butler&HAM5WD1,BUTLERABU,HAM5WD1,HAM5WD1,Hamilton
HAM5WD6,746,27,39,66,Butler, 3.62%, 5.23%, 8.85%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM5WD6,BUTLERADE,HAM5WD6,HAM5WD6,Hamilton
HAM6WD1,677,33,84,117,Butler, 4.87%,12.41%,17.28%,#FFFFFF,#AAD4AA,#AAD4AA,Butler&HAM6WD1,BUTLERABV,HAM6WD1,HAM6WD1,Hamilton
HAM6WD6,254,6,2,8,Butler, 2.36%, 0.79%, 3.15%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM6WD6,BUTLERADF,HAM6WD6,HAM6WD6,Hamilton
HAM7WD1,1519,126,129,255,Butler, 8.29%, 8.49%,16.79%,#AAD4AA,#FFFFFF,#D4E9D4,Butler&HAM7WD1,BUTLERABW,HAM7WD1,HAM7WD1,Hamilton
HAM7WD6,701,31,55,86,Butler, 4.42%, 7.85%,12.27%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM7WD6,BUTLERADG,HAM7WD6,HAM7WD6,Hamilton
HAM8WD1,854,15,42,57,Butler, 1.76%, 4.92%, 6.67%,#FFFFAA,#FFFFAA,#FFFF55,Butler&HAM8WD1,BUTLERABX,HAM8WD1,HAM8WD1,Hamilton
HAM8WD6,793,20,49,69,Butler, 2.52%, 6.18%,  8.7%,#FFFFD4,#FFFFD4,#FFFF7F,Butler&HAM8WD6,BUTLERAKT,HAM8WD6,HAM8WD6,Hamilton
HAM9WD1,842,36,63,99,Butler, 4.28%, 7.48%,11.76%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM9WD1,BUTLERABY,HAM9WD1,HAM9WD1,Hamilton
HANOVER TWP 1,235,13,24,37,Butler, 5.53%,10.21%,15.74%,#FFFFFF,#D4E9D4,#D4E9D4,Butler&HANOVER TWP 1,BUTLERAGB,HANOVER TWP 1,HANOVER TWP 1,Hanover Twp (Butler Co.)
HANOVER TWP 10,487,31,66,97,Butler, 6.37%,13.55%,19.92%,#D4E9D4,#AAD4AA,#7FBF7F,Butler&HANOVER TWP 10,BUTLERALO,HANOVER TWP 10,HANOVER TWP 10,Hanover Twp (Butler Co.)
HANOVER TWP 2,837,50,112,162,Butler, 5.97%,13.38%,19.35%,#FFFFFF,#AAD4AA,#7FBF7F,Butler&HANOVER TWP 2,BUTLERAGC,HANOVER TWP 2,HANOVER TWP 2,Hanover Twp (Butler Co.)
HANOVER TWP 3,565,74,88,162,Butler, 13.1%,15.58%,28.67%,#55AA55,#7FBF7F,#008000,Butler&HANOVER TWP 3,BUTLERAGD,HANOVER TWP 3,HANOVER TWP 3,Hanover Twp (Butler Co.)
HANOVER TWP 4,821,60,105,165,Butler, 7.31%,12.79%, 20.1%,#D4E9D4,#AAD4AA,#7FBF7F,Butler&HANOVER TWP 4,BUTLERAGE,HANOVER TWP 4,HANOVER TWP 4,Hanover Twp (Butler Co.)
HANOVER TWP 5,1024,59,115,174,Butler, 5.76%,11.23%,16.99%,#FFFFFF,#D4E9D4,#AAD4AA,Butler&HANOVER TWP 5,BUTLERAGF,HANOVER TWP 5,HANOVER TWP 5,Hanover Twp (Butler Co.)
HANOVER TWP 6,137,2,15,17,Butler, 1.46%,10.95%,12.41%,#FFFFAA,#D4E9D4,#FFFFD4,Butler&HANOVER TWP 6,BUTLERAGG,HANOVER TWP 6,HANOVER TWP 6,Hanover Twp (Butler Co.)
HANOVER TWP 7,963,35,72,107,Butler, 3.63%, 7.48%,11.11%,#FFFFD4,#FFFFD4,#FFFFD4,Butler&HANOVER TWP 7,BUTLERAGH,HANOVER TWP 7,HANOVER TWP 7,Hanover Twp (Butler Co.)
HANOVER TWP 8,527,39,98,137,Butler,  7.4%, 18.6%,   26%,#D4E9D4,#2A952A,#008000,Butler&HANOVER TWP 8,BUTLERALM,HANOVER TWP 8,HANOVER TWP 8,Hanover Twp (Butler Co.)
HANOVER TWP 9,349,35,36,71,Butler,10.03%,10.32%,20.34%,#AAD4AA,#D4E9D4,#7FBF7F,Butler&HANOVER TWP 9,BUTLERALN,HANOVER TWP 9,HANOVER TWP 9,Hanover Twp (Butler Co.)
LEMON TWP 1,385,8,19,27,Butler, 2.08%, 4.94%, 7.01%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&LEMON TWP 1,BUTLERAGJ,LEMON TWP 1,LEMON TWP 1,Lemon Twp
LEMON TWP 2,687,9,25,34,Butler, 1.31%, 3.64%, 4.95%,#FFFFAA,#FFFF7F,#FFFF55,Butler&LEMON TWP 2,BUTLERAGK,LEMON TWP 2,LEMON TWP 2,Lemon Twp
LIBERTY TWP 1,894,86,55,141,Butler, 9.62%, 6.15%,15.77%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&LIBERTY TWP 1,BUTLERAGL,LIBERTY TWP 1,LIBERTY TWP 1,Liberty Twp (Butler Co.)
LIBERTY TWP 10,1132,88,104,192,Butler, 7.77%, 9.19%,16.96%,#D4E9D4,#FFFFFF,#AAD4AA,Butler&LIBERTY TWP 10,BUTLERAGU,LIBERTY TWP 10,LIBERTY TWP 10,Liberty Twp (Butler Co.)
LIBERTY TWP 11,741,102,104,206,Butler,13.77%,14.04%, 27.8%,#55AA55,#7FBF7F,#008000,Butler&LIBERTY TWP 11,BUTLERAGV,LIBERTY TWP 11,LIBERTY TWP 11,Liberty Twp (Butler Co.)
LIBERTY TWP 12,839,95,127,222,Butler,11.32%,15.14%,26.46%,#7FBF7F,#7FBF7F,#008000,Butler&LIBERTY TWP 12,BUTLERAGW,LIBERTY TWP 12,LIBERTY TWP 12,Liberty Twp (Butler Co.)
LIBERTY TWP 13,1078,121,161,282,Butler,11.22%,14.94%,26.16%,#7FBF7F,#7FBF7F,#008000,Butler&LIBERTY TWP 13,BUTLERAGX,LIBERTY TWP 13,LIBERTY TWP 13,Liberty Twp (Butler Co.)
LIBERTY TWP 14,1067,153,149,302,Butler,14.34%,13.96%, 28.3%,#2A952A,#7FBF7F,#008000,Butler&LIBERTY TWP 14,BUTLERAKX,LIBERTY TWP 14,LIBERTY TWP 14,Liberty Twp (Butler Co.)
LIBERTY TWP 15,911,97,128,225,Butler,10.65%,14.05%, 24.7%,#7FBF7F,#7FBF7F,#2A952A,Butler&LIBERTY TWP 15,BUTLERAKY,LIBERTY TWP 15,LIBERTY TWP 15,Liberty Twp (Butler Co.)
LIBERTY TWP 16,887,89,96,185,Butler,10.03%,10.82%,20.86%,#7FBF7F,#D4E9D4,#7FBF7F,Butler&LIBERTY TWP 16,BUTLERAKZ,LIBERTY TWP 16,LIBERTY TWP 16,Liberty Twp (Butler Co.)
LIBERTY TWP 17,927,100,139,239,Butler,10.79%,14.99%,25.78%,#7FBF7F,#7FBF7F,#008000,Butler&LIBERTY TWP 17,BUTLERALA,LIBERTY TWP 17,LIBERTY TWP 17,Liberty Twp (Butler Co.)
LIBERTY TWP 18,1034,84,197,281,Butler, 8.12%,19.05%,27.18%,#AAD4AA,#2A952A,#008000,Butler&LIBERTY TWP 18,BUTLERALB,LIBERTY TWP 18,LIBERTY TWP 18,Liberty Twp (Butler Co.)
