Precinct,RegVoters,Early,Eday,Tot,County,EarlyTO,EdayTO,TotTO,EarlyColor,EdayColor,TotColor,Key,MergeField,PrecinctName,LivePrecinctName,City_Twp
FAIR3WD4,787,20,142,162,Butler, 2.54%,18.04%,20.58%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&FAIR3WD4,BUTLERABI,FAIR3WD4,FAIR3WD4,Fairfield
FAIR4WD1,779,25,65,90,Butler, 3.21%, 8.34%,11.55%,#FFFFD4,#FFFF00,#FFFF00,Butler&FAIR4WD1,BUTLERAAD,FAIR4WD1,FAIR4WD1,Fairfield
FAIR4WD2,645,29,25,54,Butler,  4.5%, 3.88%, 8.37%,#FFFFFF,#FFFF00,#FFFF00,Butler&FAIR4WD2,BUTLERAAO,FAIR4WD2,FAIR4WD2,Fairfield
FAIR4WD3,614,10,122,132,Butler, 1.63%,19.87%, 21.5%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&FAIR4WD3,BUTLERAAW,FAIR4WD3,FAIR4WD3,Fairfield
FAIR4WD4,999,11,137,148,Butler,  1.1%,13.71%,14.81%,#FFFFAA,#FFFF7F,#FFFF2A,Butler&FAIR4WD4,BUTLERABJ,FAIR4WD4,FAIR4WD4,Fairfield
FAIR5WD1,642,10,54,64,Butler, 1.56%, 8.41%, 9.97%,#FFFFAA,#FFFF00,#FFFF00,Butler&FAIR5WD1,BUTLERAAE,FAIR5WD1,FAIR5WD1,Fairfield
FAIR5WD2,700,34,92,126,Butler, 4.86%,13.14%,   18%,#FFFFFF,#FFFF7F,#FFFF55,Butler&FAIR5WD2,BUTLERAAP,FAIR5WD2,FAIR5WD2,Fairfield
FAIR5WD3,876,28,152,180,Butler,  3.2%,17.35%,20.55%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&FAIR5WD3,BUTLERAAX,FAIR5WD3,FAIR5WD3,Fairfield
FAIR5WD4,767,20,147,167,Butler, 2.61%,19.17%,21.77%,#FFFFD4,#FFFFFF,#FFFFAA,Butler&FAIR5WD4,BUTLERABK,FAIR5WD4,FAIR5WD4,Fairfield
FAIR6WD1,1013,20,68,88,Butler, 1.97%, 6.71%, 8.69%,#FFFFAA,#FFFF00,#FFFF00,Butler&FAIR6WD1,BUTLERAAF,FAIR6WD1,FAIR6WD1,Fairfield
FAIR6WD2,740,25,92,117,Butler, 3.38%,12.43%,15.81%,#FFFFD4,#FFFF55,#FFFF2A,Butler&FAIR6WD2,BUTLERAAQ,FAIR6WD2,FAIR6WD2,Fairfield
FAIR6WD3,694,19,113,132,Butler, 2.74%,16.28%,19.02%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&FAIR6WD3,BUTLERAAY,FAIR6WD3,FAIR6WD3,Fairfield
FAIR6WD4,829,36,153,189,Butler, 4.34%,18.46%, 22.8%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&FAIR6WD4,BUTLERABL,FAIR6WD4,FAIR6WD4,Fairfield
FAIR7WD1,725,21,88,109,Butler,  2.9%,12.14%,15.03%,#FFFFD4,#FFFF55,#FFFF2A,Butler&FAIR7WD1,BUTLERAAG,FAIR7WD1,FAIR7WD1,Fairfield
FAIR7WD2,835,20,74,94,Butler,  2.4%, 8.86%,11.26%,#FFFFD4,#FFFF00,#FFFF00,Butler&FAIR7WD2,BUTLERAAR,FAIR7WD2,FAIR7WD2,Fairfield
FAIR7WD3,721,30,114,144,Butler, 4.16%,15.81%,19.97%,#FFFFFF,#FFFFAA,#FFFF7F,Butler&FAIR7WD3,BUTLERAAZ,FAIR7WD3,FAIR7WD3,Fairfield
FAIR7WD4,771,12,105,117,Butler, 1.56%,13.62%,15.18%,#FFFFAA,#FFFF7F,#FFFF2A,Butler&FAIR7WD4,BUTLERABM,FAIR7WD4,FAIR7WD4,Fairfield
FAIR8WD1,653,21,35,56,Butler, 3.22%, 5.36%, 8.58%,#FFFFD4,#FFFF00,#FFFF00,Butler&FAIR8WD1,BUTLERAAH,FAIR8WD1,FAIR8WD1,Fairfield
FAIR8WD2,344,9,14,23,Butler, 2.62%, 4.07%, 6.69%,#FFFFD4,#FFFF00,#FFFF00,Butler&FAIR8WD2,BUTLERAAS,FAIR8WD2,FAIR8WD2,Fairfield
FAIR8WD3,630,23,62,85,Butler, 3.65%, 9.84%,13.49%,#FFFFD4,#FFFF2A,#FFFF00,Butler&FAIR8WD3,BUTLERABA,FAIR8WD3,FAIR8WD3,Fairfield
FAIR8WD4,752,29,145,174,Butler, 3.86%,19.28%,23.14%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR8WD4,BUTLERABN,FAIR8WD4,FAIR8WD4,Fairfield
FAIR9WD1,509,28,47,75,Butler,  5.5%, 9.23%,14.73%,#FFFFFF,#FFFF2A,#FFFF2A,Butler&FAIR9WD1,BUTLERAAI,FAIR9WD1,FAIR9WD1,Fairfield
FAIR9WD3,773,18,69,87,Butler, 2.33%, 8.93%,11.25%,#FFFFD4,#FFFF00,#FFFF00,Butler&FAIR9WD3,BUTLERALE,FAIR9WD3,FAIR9WD3,Fairfield
FAIR9WD4,691,26,166,192,Butler, 3.76%,24.02%,27.79%,#FFFFD4,#AAD4AA,#D4E9D4,Butler&FAIR9WD4,BUTLERABO,FAIR9WD4,FAIR9WD4,Fairfield
FAIRFIELD TWP 1,693,66,121,187,Butler, 9.52%,17.46%,26.98%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&FAIRFIELD TWP 1,BUTLERAFO,FAIRFIELD TWP 1,FAIRFIELD TWP 1,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 10,759,41,123,164,Butler,  5.4%,16.21%,21.61%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&FAIRFIELD TWP 10,BUTLERAFX,FAIRFIELD TWP 10,FAIRFIELD TWP 10,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 11,1205,72,234,306,Butler, 5.98%,19.42%,25.39%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&FAIRFIELD TWP 11,BUTLERAFY,FAIRFIELD TWP 11,FAIRFIELD TWP 11,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 12,1333,158,167,325,Butler,11.85%,12.53%,24.38%,#7FBF7F,#FFFF55,#FFFFFF,Butler&FAIRFIELD TWP 12,BUTLERAFZ,FAIRFIELD TWP 12,FAIRFIELD TWP 12,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 13,458,26,94,120,Butler, 5.68%,20.52%, 26.2%,#FFFFFF,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 13,BUTLERAGA,FAIRFIELD TWP 13,FAIRFIELD TWP 13,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 14,66,4,16,20,Butler, 6.06%,24.24%, 30.3%,#D4E9D4,#AAD4AA,#7FBF7F,Butler&FAIRFIELD TWP 14,BUTLERAKW,FAIRFIELD TWP 14,FAIRFIELD TWP 14,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 15,1226,99,219,318,Butler, 8.08%,17.86%,25.94%,#AAD4AA,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 15,BUTLERALG,FAIRFIELD TWP 15,FAIRFIELD TWP 15,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 16,793,57,141,198,Butler, 7.19%,17.78%,24.97%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 16,BUTLERALH,FAIRFIELD TWP 16,FAIRFIELD TWP 16,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 17,657,78,123,201,Butler,11.87%,18.72%,30.59%,#7FBF7F,#FFFFD4,#7FBF7F,Butler&FAIRFIELD TWP 17,BUTLERALI,FAIRFIELD TWP 17,FAIRFIELD TWP 17,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 18,1347,64,147,211,Butler, 4.75%,10.91%,15.66%,#FFFFFF,#FFFF2A,#FFFF2A,Butler&FAIRFIELD TWP 18,BUTLERALP,FAIRFIELD TWP 18,FAIRFIELD TWP 18,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 19,847,54,172,226,Butler, 6.38%,20.31%,26.68%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 19,BUTLERAME,FAIRFIELD TWP 19,FAIRFIELD TWP 19,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 2,637,14,52,66,Butler,  2.2%, 8.16%,10.36%,#FFFFD4,#FFFF00,#FFFF00,Butler&FAIRFIELD TWP 2,BUTLERAFP,FAIRFIELD TWP 2,FAIRFIELD TWP 2,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 3,790,29,99,128,Butler, 3.67%,12.53%, 16.2%,#FFFFD4,#FFFF55,#FFFF55,Butler&FAIRFIELD TWP 3,BUTLERAFQ,FAIRFIELD TWP 3,FAIRFIELD TWP 3,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 4,1388,90,200,290,Butler, 6.48%,14.41%,20.89%,#D4E9D4,#FFFF7F,#FFFFAA,Butler&FAIRFIELD TWP 4,BUTLERAFR,FAIRFIELD TWP 4,FAIRFIELD TWP 4,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 5,589,43,79,122,Butler,  7.3%,13.41%,20.71%,#D4E9D4,#FFFF7F,#FFFFAA,Butler&FAIRFIELD TWP 5,BUTLERAFS,FAIRFIELD TWP 5,FAIRFIELD TWP 5,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 6,1053,64,192,256,Butler, 6.08%,18.23%,24.31%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 6,BUTLERAFT,FAIRFIELD TWP 6,FAIRFIELD TWP 6,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 7,821,48,193,241,Butler, 5.85%,23.51%,29.35%,#FFFFFF,#AAD4AA,#AAD4AA,Butler&FAIRFIELD TWP 7,BUTLERAFU,FAIRFIELD TWP 7,FAIRFIELD TWP 7,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 8,757,66,138,204,Butler, 8.72%,18.23%,26.95%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&FAIRFIELD TWP 8,BUTLERAFV,FAIRFIELD TWP 8,FAIRFIELD TWP 8,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 9,764,72,163,235,Butler, 9.42%,21.34%,30.76%,#AAD4AA,#D4E9D4,#7FBF7F,Butler&FAIRFIELD TWP 9,BUTLERAFW,FAIRFIELD TWP 9,FAIRFIELD TWP 9,Fairfield Twp (Butler Co.)
HAM10WD1,751,41,107,148,Butler, 5.46%,14.25%,19.71%,#FFFFFF,#FFFF7F,#FFFF7F,Butler&HAM10WD1,BUTLERABZ,HAM10WD1,HAM10WD1,Hamilton
HAM11WD1,848,36,88,124,Butler, 4.25%,10.38%,14.62%,#FFFFFF,#FFFF2A,#FFFF2A,Butler&HAM11WD1,BUTLERACA,HAM11WD1,HAM11WD1,Hamilton
HAM12WD1,812,26,109,135,Butler,  3.2%,13.42%,16.63%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM12WD1,BUTLERACB,HAM12WD1,HAM12WD1,Hamilton
HAM13WD1,619,34,61,95,Butler, 5.49%, 9.85%,15.35%,#FFFFFF,#FFFF2A,#FFFF2A,Butler&HAM13WD1,BUTLERACC,HAM13WD1,HAM13WD1,Hamilton
HAM14WD1,556,30,71,101,Butler,  5.4%,12.77%,18.17%,#FFFFFF,#FFFF55,#FFFF7F,Butler&HAM14WD1,BUTLERACD,HAM14WD1,HAM14WD1,Hamilton
HAM15WD1,1023,82,237,319,Butler, 8.02%,23.17%,31.18%,#D4E9D4,#AAD4AA,#7FBF7F,Butler&HAM15WD1,BUTLERACE,HAM15WD1,HAM15WD1,Hamilton
HAM16WD1,523,50,88,138,Butler, 9.56%,16.83%,26.39%,#AAD4AA,#FFFFAA,#D4E9D4,Butler&HAM16WD1,BUTLERACF,HAM16WD1,HAM16WD1,Hamilton
HAM17WD1,949,23,109,132,Butler, 2.42%,11.49%,13.91%,#FFFFD4,#FFFF55,#FFFF00,Butler&HAM17WD1,BUTLERACG,HAM17WD1,HAM17WD1,Hamilton
HAM18WD1,1521,177,404,581,Butler,11.64%,26.56%, 38.2%,#7FBF7F,#7FBF7F,#008000,Butler&HAM18WD1,BUTLERACH,HAM18WD1,HAM18WD1,Hamilton
HAM19WD1,741,7,57,64,Butler, 0.94%, 7.69%, 8.64%,#FFFFAA,#FFFF00,#FFFF00,Butler&HAM19WD1,BUTLERACI,HAM19WD1,HAM19WD1,Hamilton
HAM1WD1,856,40,169,209,Butler, 4.67%,19.74%,24.42%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM1WD1,BUTLERABQ,HAM1WD1,HAM1WD1,Hamilton
HAM1WD2,608,18,63,81,Butler, 2.96%,10.36%,13.32%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM1WD2,BUTLERACN,HAM1WD2,HAM1WD2,Hamilton
HAM1WD3,929,30,92,122,Butler, 3.23%,  9.9%,13.13%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM1WD3,BUTLERACQ,HAM1WD3,HAM1WD3,Hamilton
HAM1WD4,974,26,54,80,Butler, 2.67%, 5.54%, 8.21%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM1WD4,BUTLERACT,HAM1WD4,HAM1WD4,Hamilton
HAM1WD5,890,8,51,59,Butler,  0.9%, 5.73%, 6.63%,#FFFFAA,#FFFF00,#FFFF00,Butler&HAM1WD5,BUTLERACX,HAM1WD5,HAM1WD5,Hamilton
HAM1WD6,736,17,48,65,Butler, 2.31%, 6.52%, 8.83%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM1WD6,BUTLERADA,HAM1WD6,HAM1WD6,Hamilton
HAM20WD1,884,42,159,201,Butler, 4.75%,17.99%,22.74%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM20WD1,BUTLERACJ,HAM20WD1,HAM20WD1,Hamilton
HAM21WD1,883,42,140,182,Butler, 4.76%,15.86%,20.61%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&HAM21WD1,BUTLERACK,HAM21WD1,HAM21WD1,Hamilton
HAM22WD1,917,37,152,189,Butler, 4.03%,16.58%,20.61%,#FFFFD4,#FFFFAA,#FFFFAA,Butler&HAM22WD1,BUTLERACL,HAM22WD1,HAM22WD1,Hamilton
HAM23WD1,484,32,110,142,Butler, 6.61%,22.73%,29.34%,#D4E9D4,#D4E9D4,#AAD4AA,Butler&HAM23WD1,BUTLERACM,HAM23WD1,HAM23WD1,Hamilton
HAM24WD1,488,28,106,134,Butler, 5.74%,21.72%,27.46%,#FFFFFF,#D4E9D4,#D4E9D4,Butler&HAM24WD1,BUTLERALV,HAM24WD1,HAM24WD1,Hamilton
HAM25WD1,1375,33,181,214,Butler,  2.4%,13.16%,15.56%,#FFFFD4,#FFFF7F,#FFFF2A,Butler&HAM25WD1,BUTLERAMF,HAM25WD1,HAM25WD1,Hamilton
HAM2WD1,935,45,168,213,Butler, 4.81%,17.97%,22.78%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM2WD1,BUTLERABR,HAM2WD1,HAM2WD1,Hamilton
HAM2WD2,580,14,51,65,Butler, 2.41%, 8.79%,11.21%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM2WD2,BUTLERACO,HAM2WD2,HAM2WD2,Hamilton
HAM2WD3,1135,19,92,111,Butler, 1.67%, 8.11%, 9.78%,#FFFFAA,#FFFF00,#FFFF00,Butler&HAM2WD3,BUTLERACR,HAM2WD3,HAM2WD3,Hamilton
HAM2WD4,1175,35,91,126,Butler, 2.98%, 7.74%,10.72%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM2WD4,BUTLERACU,HAM2WD4,HAM2WD4,Hamilton
HAM2WD5,716,10,53,63,Butler,  1.4%,  7.4%,  8.8%,#FFFFAA,#FFFF00,#FFFF00,Butler&HAM2WD5,BUTLERACY,HAM2WD5,HAM2WD5,Hamilton
HAM2WD6,899,17,86,103,Butler, 1.89%, 9.57%,11.46%,#FFFFAA,#FFFF2A,#FFFF00,Butler&HAM2WD6,BUTLERADB,HAM2WD6,HAM2WD6,Hamilton
HAM3WD1,700,28,76,104,Butler,    4%,10.86%,14.86%,#FFFFD4,#FFFF2A,#FFFF2A,Butler&HAM3WD1,BUTLERABS,HAM3WD1,HAM3WD1,Hamilton
HAM3WD5,1270,34,92,126,Butler, 2.68%, 7.24%, 9.92%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM3WD5,BUTLERACZ,HAM3WD5,HAM3WD5,Hamilton
HAM3WD6,660,16,53,69,Butler, 2.42%, 8.03%,10.45%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM3WD6,BUTLERADC,HAM3WD6,HAM3WD6,Hamilton
HAM4WD1,794,19,70,89,Butler, 2.39%, 8.82%,11.21%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM4WD1,BUTLERABT,HAM4WD1,HAM4WD1,Hamilton
HAM4WD6,899,20,116,136,Butler, 2.22%, 12.9%,15.13%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM4WD6,BUTLERADD,HAM4WD6,HAM4WD6,Hamilton
HAM5WD1,803,12,68,80,Butler, 1.49%, 8.47%, 9.96%,#FFFFAA,#FFFF00,#FFFF00,Butler&HAM5WD1,BUTLERABU,HAM5WD1,HAM5WD1,Hamilton
HAM5WD6,746,27,78,105,Butler, 3.62%,10.46%,14.08%,#FFFFD4,#FFFF2A,#FFFF2A,Butler&HAM5WD6,BUTLERADE,HAM5WD6,HAM5WD6,Hamilton
HAM6WD1,677,33,161,194,Butler, 4.87%,23.78%,28.66%,#FFFFFF,#AAD4AA,#AAD4AA,Butler&HAM6WD1,BUTLERABV,HAM6WD1,HAM6WD1,Hamilton
HAM6WD6,254,6,12,18,Butler, 2.36%, 4.72%, 7.09%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM6WD6,BUTLERADF,HAM6WD6,HAM6WD6,Hamilton
HAM7WD1,1519,127,297,424,Butler, 8.36%,19.55%,27.91%,#AAD4AA,#FFFFFF,#D4E9D4,Butler&HAM7WD1,BUTLERABW,HAM7WD1,HAM7WD1,Hamilton
HAM7WD6,701,31,120,151,Butler, 4.42%,17.12%,21.54%,#FFFFFF,#FFFFD4,#FFFFAA,Butler&HAM7WD6,BUTLERADG,HAM7WD6,HAM7WD6,Hamilton
HAM8WD1,854,15,106,121,Butler, 1.76%,12.41%,14.17%,#FFFFAA,#FFFF55,#FFFF2A,Butler&HAM8WD1,BUTLERABX,HAM8WD1,HAM8WD1,Hamilton
HAM8WD6,793,20,112,132,Butler, 2.52%,14.12%,16.65%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM8WD6,BUTLERAKT,HAM8WD6,HAM8WD6,Hamilton
HAM9WD1,842,36,152,188,Butler, 4.28%,18.05%,22.33%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM9WD1,BUTLERABY,HAM9WD1,HAM9WD1,Hamilton
HANOVER TWP 1,235,13,65,78,Butler, 5.53%,27.66%,33.19%,#FFFFFF,#55AA55,#55AA55,Butler&HANOVER TWP 1,BUTLERAGB,HANOVER TWP 1,HANOVER TWP 1,Hanover Twp (Butler Co.)
HANOVER TWP 10,487,33,146,179,Butler, 6.78%,29.98%,36.76%,#D4E9D4,#2A952A,#008000,Butler&HANOVER TWP 10,BUTLERALO,HANOVER TWP 10,HANOVER TWP 10,Hanover Twp (Butler Co.)
HANOVER TWP 2,837,52,249,301,Butler, 6.21%,29.75%,35.96%,#D4E9D4,#2A952A,#2A952A,Butler&HANOVER TWP 2,BUTLERAGC,HANOVER TWP 2,HANOVER TWP 2,Hanover Twp (Butler Co.)
HANOVER TWP 3,565,74,161,235,Butler, 13.1%, 28.5%,41.59%,#55AA55,#55AA55,#008000,Butler&HANOVER TWP 3,BUTLERAGD,HANOVER TWP 3,HANOVER TWP 3,Hanover Twp (Butler Co.)
HANOVER TWP 4,821,61,227,288,Butler, 7.43%,27.65%,35.08%,#D4E9D4,#55AA55,#2A952A,Butler&HANOVER TWP 4,BUTLERAGE,HANOVER TWP 4,HANOVER TWP 4,Hanover Twp (Butler Co.)
HANOVER TWP 5,1024,60,285,345,Butler, 5.86%,27.83%,33.69%,#FFFFFF,#55AA55,#55AA55,Butler&HANOVER TWP 5,BUTLERAGF,HANOVER TWP 5,HANOVER TWP 5,Hanover Twp (Butler Co.)
HANOVER TWP 6,137,5,24,29,Butler, 3.65%,17.52%,21.17%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&HANOVER TWP 6,BUTLERAGG,HANOVER TWP 6,HANOVER TWP 6,Hanover Twp (Butler Co.)
HANOVER TWP 7,963,35,178,213,Butler, 3.63%,18.48%,22.12%,#FFFFD4,#FFFFD4,#FFFFD4,Butler&HANOVER TWP 7,BUTLERAGH,HANOVER TWP 7,HANOVER TWP 7,Hanover Twp (Butler Co.)
HANOVER TWP 8,527,40,188,228,Butler, 7.59%,35.67%,43.26%,#D4E9D4,#008000,#008000,Butler&HANOVER TWP 8,BUTLERALM,HANOVER TWP 8,HANOVER TWP 8,Hanover Twp (Butler Co.)
HANOVER TWP 9,349,35,86,121,Butler,10.03%,24.64%,34.67%,#AAD4AA,#AAD4AA,#2A952A,Butler&HANOVER TWP 9,BUTLERALN,HANOVER TWP 9,HANOVER TWP 9,Hanover Twp (Butler Co.)
LEMON TWP 1,385,10,42,52,Butler,  2.6%,10.91%,13.51%,#FFFFD4,#FFFF2A,#FFFF00,Butler&LEMON TWP 1,BUTLERAGJ,LEMON TWP 1,LEMON TWP 1,Lemon Twp
LEMON TWP 2,687,9,54,63,Butler, 1.31%, 7.86%, 9.17%,#FFFFAA,#FFFF00,#FFFF00,Butler&LEMON TWP 2,BUTLERAGK,LEMON TWP 2,LEMON TWP 2,Lemon Twp
LIBERTY TWP 1,894,86,133,219,Butler, 9.62%,14.88%, 24.5%,#AAD4AA,#FFFF7F,#FFFFFF,Butler&LIBERTY TWP 1,BUTLERAGL,LIBERTY TWP 1,LIBERTY TWP 1,Liberty Twp (Butler Co.)
LIBERTY TWP 10,1132,88,232,320,Butler, 7.77%,20.49%,28.27%,#D4E9D4,#FFFFFF,#AAD4AA,Butler&LIBERTY TWP 10,BUTLERAGU,LIBERTY TWP 10,LIBERTY TWP 10,Liberty Twp (Butler Co.)
LIBERTY TWP 11,741,102,220,322,Butler,13.77%,29.69%,43.45%,#55AA55,#2A952A,#008000,Butler&LIBERTY TWP 11,BUTLERAGV,LIBERTY TWP 11,LIBERTY TWP 11,Liberty Twp (Butler Co.)
LIBERTY TWP 12,839,96,269,365,Butler,11.44%,32.06%, 43.5%,#7FBF7F,#008000,#008000,Butler&LIBERTY TWP 12,BUTLERAGW,LIBERTY TWP 12,LIBERTY TWP 12,Liberty Twp (Butler Co.)
LIBERTY TWP 13,1078,122,337,459,Butler,11.32%,31.26%,42.58%,#7FBF7F,#008000,#008000,Butler&LIBERTY TWP 13,BUTLERAGX,LIBERTY TWP 13,LIBERTY TWP 13,Liberty Twp (Butler Co.)
LIBERTY TWP 14,1067,154,360,514,Butler,14.43%,33.74%,48.17%,#2A952A,#008000,#008000,Butler&LIBERTY TWP 14,BUTLERAKX,LIBERTY TWP 14,LIBERTY TWP 14,Liberty Twp (Butler Co.)
LIBERTY TWP 15,911,97,278,375,Butler,10.65%,30.52%,41.16%,#7FBF7F,#2A952A,#008000,Butler&LIBERTY TWP 15,BUTLERAKY,LIBERTY TWP 15,LIBERTY TWP 15,Liberty Twp (Butler Co.)
LIBERTY TWP 16,887,89,222,311,Butler,10.03%,25.03%,35.06%,#AAD4AA,#7FBF7F,#2A952A,Butler&LIBERTY TWP 16,BUTLERAKZ,LIBERTY TWP 16,LIBERTY TWP 16,Liberty Twp (Butler Co.)
LIBERTY TWP 17,927,100,278,378,Butler,10.79%,29.99%,40.78%,#7FBF7F,#2A952A,#008000,Butler&LIBERTY TWP 17,BUTLERALA,LIBERTY TWP 17,LIBERTY TWP 17,Liberty Twp (Butler Co.)
LIBERTY TWP 18,1034,84,389,473,Butler, 8.12%,37.62%,45.74%,#AAD4AA,#008000,#008000,Butler&LIBERTY TWP 18,BUTLERALB,LIBERTY TWP 18,LIBERTY TWP 18,Liberty Twp (Butler Co.)
LIBERTY TWP 19,1265,138,403,541,Butler,10.91%,31.86%,42.77%,#7FBF7F,#008000,#008000,Butler&LIBERTY TWP 19,BUTLERALC,LIBERTY TWP 19,LIBERTY TWP 19,Liberty Twp (Butler Co.)
