Precinct,RegVoters,Early,Eday,Tot,County,EarlyTO,EdayTO,TotTO,EarlyColor,EdayColor,TotColor,Key,MergeField,PrecinctName,LivePrecinctName,City_Twp
FAIR5WD3,875,28,0,28,Butler,  3.2%,   0%,  3.2%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR5WD3,BUTLERAAX,FAIR5WD3,FAIR5WD3,Fairfield
FAIR5WD4,767,20,0,20,Butler, 2.61%,   0%, 2.61%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR5WD4,BUTLERABK,FAIR5WD4,FAIR5WD4,Fairfield
FAIR6WD1,1012,18,0,18,Butler, 1.78%,   0%, 1.78%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&FAIR6WD1,BUTLERAAF,FAIR6WD1,FAIR6WD1,Fairfield
FAIR6WD2,740,25,0,25,Butler, 3.38%,   0%, 3.38%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR6WD2,BUTLERAAQ,FAIR6WD2,FAIR6WD2,Fairfield
FAIR6WD3,695,19,0,19,Butler, 2.73%,   0%, 2.73%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR6WD3,BUTLERAAY,FAIR6WD3,FAIR6WD3,Fairfield
FAIR6WD4,829,36,0,36,Butler, 4.34%,   0%, 4.34%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&FAIR6WD4,BUTLERABL,FAIR6WD4,FAIR6WD4,Fairfield
FAIR7WD1,727,20,0,20,Butler, 2.75%,   0%, 2.75%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR7WD1,BUTLERAAG,FAIR7WD1,FAIR7WD1,Fairfield
FAIR7WD2,835,20,0,20,Butler,  2.4%,   0%,  2.4%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR7WD2,BUTLERAAR,FAIR7WD2,FAIR7WD2,Fairfield
FAIR7WD3,720,26,0,26,Butler, 3.61%,   0%, 3.61%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR7WD3,BUTLERAAZ,FAIR7WD3,FAIR7WD3,Fairfield
FAIR7WD4,771,12,0,12,Butler, 1.56%,   0%, 1.56%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&FAIR7WD4,BUTLERABM,FAIR7WD4,FAIR7WD4,Fairfield
FAIR8WD1,653,21,0,21,Butler, 3.22%,   0%, 3.22%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR8WD1,BUTLERAAH,FAIR8WD1,FAIR8WD1,Fairfield
FAIR8WD2,344,9,0,9,Butler, 2.62%,   0%, 2.62%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR8WD2,BUTLERAAS,FAIR8WD2,FAIR8WD2,Fairfield
FAIR8WD3,630,21,0,21,Butler, 3.33%,   0%, 3.33%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR8WD3,BUTLERABA,FAIR8WD3,FAIR8WD3,Fairfield
FAIR8WD4,752,26,0,26,Butler, 3.46%,   0%, 3.46%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR8WD4,BUTLERABN,FAIR8WD4,FAIR8WD4,Fairfield
FAIR9WD1,509,28,0,28,Butler,  5.5%,   0%,  5.5%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&FAIR9WD1,BUTLERAAI,FAIR9WD1,FAIR9WD1,Fairfield
FAIR9WD3,773,18,0,18,Butler, 2.33%,   0%, 2.33%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR9WD3,BUTLERALE,FAIR9WD3,FAIR9WD3,Fairfield
FAIR9WD4,691,25,0,25,Butler, 3.62%,   0%, 3.62%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR9WD4,BUTLERABO,FAIR9WD4,FAIR9WD4,Fairfield
FAIRFIELD TWP 1,694,66,0,66,Butler, 9.51%,   0%, 9.51%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&FAIRFIELD TWP 1,BUTLERAFO,FAIRFIELD TWP 1,FAIRFIELD TWP 1,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 10,758,41,0,41,Butler, 5.41%,   0%, 5.41%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&FAIRFIELD TWP 10,BUTLERAFX,FAIRFIELD TWP 10,FAIRFIELD TWP 10,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 11,1205,72,0,72,Butler, 5.98%,   0%, 5.98%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&FAIRFIELD TWP 11,BUTLERAFY,FAIRFIELD TWP 11,FAIRFIELD TWP 11,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 12,1334,158,0,158,Butler,11.84%,   0%,11.84%,#7FBF7F,#FFFFFF,#7FBF7F,Butler&FAIRFIELD TWP 12,BUTLERAFZ,FAIRFIELD TWP 12,FAIRFIELD TWP 12,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 13,458,26,0,26,Butler, 5.68%,   0%, 5.68%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&FAIRFIELD TWP 13,BUTLERAGA,FAIRFIELD TWP 13,FAIRFIELD TWP 13,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 14,66,4,0,4,Butler, 6.06%,   0%, 6.06%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 14,BUTLERAKW,FAIRFIELD TWP 14,FAIRFIELD TWP 14,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 15,1226,98,0,98,Butler, 7.99%,   0%, 7.99%,#AAD4AA,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 15,BUTLERALG,FAIRFIELD TWP 15,FAIRFIELD TWP 15,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 16,794,57,0,57,Butler, 7.18%,   0%, 7.18%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 16,BUTLERALH,FAIRFIELD TWP 16,FAIRFIELD TWP 16,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 17,656,78,0,78,Butler,11.89%,   0%,11.89%,#7FBF7F,#FFFFFF,#7FBF7F,Butler&FAIRFIELD TWP 17,BUTLERALI,FAIRFIELD TWP 17,FAIRFIELD TWP 17,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 18,1347,64,0,64,Butler, 4.75%,   0%, 4.75%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&FAIRFIELD TWP 18,BUTLERALP,FAIRFIELD TWP 18,FAIRFIELD TWP 18,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 19,847,54,0,54,Butler, 6.38%,   0%, 6.38%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 19,BUTLERAME,FAIRFIELD TWP 19,FAIRFIELD TWP 19,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 2,637,14,0,14,Butler,  2.2%,   0%,  2.2%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIRFIELD TWP 2,BUTLERAFP,FAIRFIELD TWP 2,FAIRFIELD TWP 2,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 3,790,27,0,27,Butler, 3.42%,   0%, 3.42%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIRFIELD TWP 3,BUTLERAFQ,FAIRFIELD TWP 3,FAIRFIELD TWP 3,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 4,1388,89,0,89,Butler, 6.41%,   0%, 6.41%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 4,BUTLERAFR,FAIRFIELD TWP 4,FAIRFIELD TWP 4,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 5,591,43,0,43,Butler, 7.28%,   0%, 7.28%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 5,BUTLERAFS,FAIRFIELD TWP 5,FAIRFIELD TWP 5,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 6,1052,64,0,64,Butler, 6.08%,   0%, 6.08%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 6,BUTLERAFT,FAIRFIELD TWP 6,FAIRFIELD TWP 6,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 7,821,48,0,48,Butler, 5.85%,   0%, 5.85%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&FAIRFIELD TWP 7,BUTLERAFU,FAIRFIELD TWP 7,FAIRFIELD TWP 7,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 8,757,66,0,66,Butler, 8.72%,   0%, 8.72%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&FAIRFIELD TWP 8,BUTLERAFV,FAIRFIELD TWP 8,FAIRFIELD TWP 8,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 9,764,72,0,72,Butler, 9.42%,   0%, 9.42%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&FAIRFIELD TWP 9,BUTLERAFW,FAIRFIELD TWP 9,FAIRFIELD TWP 9,Fairfield Twp (Butler Co.)
HAM10WD1,751,41,0,41,Butler, 5.46%,   0%, 5.46%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM10WD1,BUTLERABZ,HAM10WD1,HAM10WD1,Hamilton
HAM11WD1,848,36,0,36,Butler, 4.25%,   0%, 4.25%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM11WD1,BUTLERACA,HAM11WD1,HAM11WD1,Hamilton
HAM12WD1,812,26,0,26,Butler,  3.2%,   0%,  3.2%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM12WD1,BUTLERACB,HAM12WD1,HAM12WD1,Hamilton
HAM13WD1,620,33,0,33,Butler, 5.32%,   0%, 5.32%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM13WD1,BUTLERACC,HAM13WD1,HAM13WD1,Hamilton
HAM14WD1,555,27,0,27,Butler, 4.86%,   0%, 4.86%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM14WD1,BUTLERACD,HAM14WD1,HAM14WD1,Hamilton
HAM15WD1,1022,82,0,82,Butler, 8.02%,   0%, 8.02%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&HAM15WD1,BUTLERACE,HAM15WD1,HAM15WD1,Hamilton
HAM16WD1,523,50,0,50,Butler, 9.56%,   0%, 9.56%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&HAM16WD1,BUTLERACF,HAM16WD1,HAM16WD1,Hamilton
HAM17WD1,949,23,0,23,Butler, 2.42%,   0%, 2.42%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM17WD1,BUTLERACG,HAM17WD1,HAM17WD1,Hamilton
HAM18WD1,1520,174,0,174,Butler,11.45%,   0%,11.45%,#7FBF7F,#FFFFFF,#7FBF7F,Butler&HAM18WD1,BUTLERACH,HAM18WD1,HAM18WD1,Hamilton
HAM19WD1,741,6,0,6,Butler, 0.81%,   0%, 0.81%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&HAM19WD1,BUTLERACI,HAM19WD1,HAM19WD1,Hamilton
HAM1WD1,856,40,0,40,Butler, 4.67%,   0%, 4.67%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM1WD1,BUTLERABQ,HAM1WD1,HAM1WD1,Hamilton
HAM1WD2,607,18,0,18,Butler, 2.97%,   0%, 2.97%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM1WD2,BUTLERACN,HAM1WD2,HAM1WD2,Hamilton
HAM1WD3,930,30,0,30,Butler, 3.23%,   0%, 3.23%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM1WD3,BUTLERACQ,HAM1WD3,HAM1WD3,Hamilton
HAM1WD4,974,26,0,26,Butler, 2.67%,   0%, 2.67%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM1WD4,BUTLERACT,HAM1WD4,HAM1WD4,Hamilton
HAM1WD5,890,8,0,8,Butler,  0.9%,   0%,  0.9%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&HAM1WD5,BUTLERACX,HAM1WD5,HAM1WD5,Hamilton
HAM1WD6,735,17,0,17,Butler, 2.31%,   0%, 2.31%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM1WD6,BUTLERADA,HAM1WD6,HAM1WD6,Hamilton
HAM20WD1,883,41,0,41,Butler, 4.64%,   0%, 4.64%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM20WD1,BUTLERACJ,HAM20WD1,HAM20WD1,Hamilton
HAM21WD1,883,42,0,42,Butler, 4.76%,   0%, 4.76%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM21WD1,BUTLERACK,HAM21WD1,HAM21WD1,Hamilton
HAM22WD1,917,37,0,37,Butler, 4.03%,   0%, 4.03%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM22WD1,BUTLERACL,HAM22WD1,HAM22WD1,Hamilton
HAM23WD1,484,32,0,32,Butler, 6.61%,   0%, 6.61%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&HAM23WD1,BUTLERACM,HAM23WD1,HAM23WD1,Hamilton
HAM24WD1,488,28,0,28,Butler, 5.74%,   0%, 5.74%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM24WD1,BUTLERALV,HAM24WD1,HAM24WD1,Hamilton
HAM25WD1,1375,32,0,32,Butler, 2.33%,   0%, 2.33%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM25WD1,BUTLERAMF,HAM25WD1,HAM25WD1,Hamilton
HAM2WD1,936,43,0,43,Butler, 4.59%,   0%, 4.59%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM2WD1,BUTLERABR,HAM2WD1,HAM2WD1,Hamilton
HAM2WD2,580,13,0,13,Butler, 2.24%,   0%, 2.24%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM2WD2,BUTLERACO,HAM2WD2,HAM2WD2,Hamilton
HAM2WD3,1136,18,0,18,Butler, 1.58%,   0%, 1.58%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&HAM2WD3,BUTLERACR,HAM2WD3,HAM2WD3,Hamilton
HAM2WD4,1176,35,0,35,Butler, 2.98%,   0%, 2.98%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM2WD4,BUTLERACU,HAM2WD4,HAM2WD4,Hamilton
HAM2WD5,716,10,0,10,Butler,  1.4%,   0%,  1.4%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&HAM2WD5,BUTLERACY,HAM2WD5,HAM2WD5,Hamilton
HAM2WD6,899,17,0,17,Butler, 1.89%,   0%, 1.89%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&HAM2WD6,BUTLERADB,HAM2WD6,HAM2WD6,Hamilton
HAM3WD1,700,28,0,28,Butler,    4%,   0%,    4%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM3WD1,BUTLERABS,HAM3WD1,HAM3WD1,Hamilton
HAM3WD5,1269,32,0,32,Butler, 2.52%,   0%, 2.52%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM3WD5,BUTLERACZ,HAM3WD5,HAM3WD5,Hamilton
HAM3WD6,660,14,0,14,Butler, 2.12%,   0%, 2.12%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM3WD6,BUTLERADC,HAM3WD6,HAM3WD6,Hamilton
HAM4WD1,794,19,0,19,Butler, 2.39%,   0%, 2.39%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM4WD1,BUTLERABT,HAM4WD1,HAM4WD1,Hamilton
HAM4WD6,898,20,0,20,Butler, 2.23%,   0%, 2.23%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM4WD6,BUTLERADD,HAM4WD6,HAM4WD6,Hamilton
HAM5WD1,803,11,0,11,Butler, 1.37%,   0%, 1.37%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&HAM5WD1,BUTLERABU,HAM5WD1,HAM5WD1,Hamilton
HAM5WD6,745,27,0,27,Butler, 3.62%,   0%, 3.62%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM5WD6,BUTLERADE,HAM5WD6,HAM5WD6,Hamilton
HAM6WD1,677,33,0,33,Butler, 4.87%,   0%, 4.87%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM6WD1,BUTLERABV,HAM6WD1,HAM6WD1,Hamilton
HAM6WD6,253,6,0,6,Butler, 2.37%,   0%, 2.37%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM6WD6,BUTLERADF,HAM6WD6,HAM6WD6,Hamilton
HAM7WD1,1516,125,0,125,Butler, 8.25%,   0%, 8.25%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&HAM7WD1,BUTLERABW,HAM7WD1,HAM7WD1,Hamilton
HAM7WD6,702,31,0,31,Butler, 4.42%,   0%, 4.42%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM7WD6,BUTLERADG,HAM7WD6,HAM7WD6,Hamilton
HAM8WD1,855,15,0,15,Butler, 1.75%,   0%, 1.75%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&HAM8WD1,BUTLERABX,HAM8WD1,HAM8WD1,Hamilton
HAM8WD6,793,19,0,19,Butler,  2.4%,   0%,  2.4%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HAM8WD6,BUTLERAKT,HAM8WD6,HAM8WD6,Hamilton
HAM9WD1,842,34,0,34,Butler, 4.04%,   0%, 4.04%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM9WD1,BUTLERABY,HAM9WD1,HAM9WD1,Hamilton
HANOVER TWP 1,235,13,0,13,Butler, 5.53%,   0%, 5.53%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HANOVER TWP 1,BUTLERAGB,HANOVER TWP 1,HANOVER TWP 1,Hanover Twp (Butler Co.)
HANOVER TWP 10,487,31,0,31,Butler, 6.37%,   0%, 6.37%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&HANOVER TWP 10,BUTLERALO,HANOVER TWP 10,HANOVER TWP 10,Hanover Twp (Butler Co.)
HANOVER TWP 2,838,35,0,35,Butler, 4.18%,   0%, 4.18%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HANOVER TWP 2,BUTLERAGC,HANOVER TWP 2,HANOVER TWP 2,Hanover Twp (Butler Co.)
HANOVER TWP 3,565,74,0,74,Butler, 13.1%,   0%, 13.1%,#55AA55,#FFFFFF,#55AA55,Butler&HANOVER TWP 3,BUTLERAGD,HANOVER TWP 3,HANOVER TWP 3,Hanover Twp (Butler Co.)
HANOVER TWP 4,821,60,0,60,Butler, 7.31%,   0%, 7.31%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&HANOVER TWP 4,BUTLERAGE,HANOVER TWP 4,HANOVER TWP 4,Hanover Twp (Butler Co.)
HANOVER TWP 5,1024,59,0,59,Butler, 5.76%,   0%, 5.76%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HANOVER TWP 5,BUTLERAGF,HANOVER TWP 5,HANOVER TWP 5,Hanover Twp (Butler Co.)
HANOVER TWP 6,137,2,0,2,Butler, 1.46%,   0%, 1.46%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&HANOVER TWP 6,BUTLERAGG,HANOVER TWP 6,HANOVER TWP 6,Hanover Twp (Butler Co.)
HANOVER TWP 7,963,35,0,35,Butler, 3.63%,   0%, 3.63%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HANOVER TWP 7,BUTLERAGH,HANOVER TWP 7,HANOVER TWP 7,Hanover Twp (Butler Co.)
HANOVER TWP 8,527,39,0,39,Butler,  7.4%,   0%,  7.4%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&HANOVER TWP 8,BUTLERALM,HANOVER TWP 8,HANOVER TWP 8,Hanover Twp (Butler Co.)
HANOVER TWP 9,349,35,0,35,Butler,10.03%,   0%,10.03%,#7FBF7F,#FFFFFF,#7FBF7F,Butler&HANOVER TWP 9,BUTLERALN,HANOVER TWP 9,HANOVER TWP 9,Hanover Twp (Butler Co.)
LEMON TWP 1,384,8,0,8,Butler, 2.08%,   0%, 2.08%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&LEMON TWP 1,BUTLERAGJ,LEMON TWP 1,LEMON TWP 1,Lemon Twp
LEMON TWP 2,687,9,0,9,Butler, 1.31%,   0%, 1.31%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&LEMON TWP 2,BUTLERAGK,LEMON TWP 2,LEMON TWP 2,Lemon Twp
LIBERTY TWP 1,894,86,0,86,Butler, 9.62%,   0%, 9.62%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&LIBERTY TWP 1,BUTLERAGL,LIBERTY TWP 1,LIBERTY TWP 1,Liberty Twp (Butler Co.)
LIBERTY TWP 10,1132,88,0,88,Butler, 7.77%,   0%, 7.77%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&LIBERTY TWP 10,BUTLERAGU,LIBERTY TWP 10,LIBERTY TWP 10,Liberty Twp (Butler Co.)
LIBERTY TWP 11,741,102,0,102,Butler,13.77%,   0%,13.77%,#55AA55,#FFFFFF,#55AA55,Butler&LIBERTY TWP 11,BUTLERAGV,LIBERTY TWP 11,LIBERTY TWP 11,Liberty Twp (Butler Co.)
LIBERTY TWP 12,839,95,0,95,Butler,11.32%,   0%,11.32%,#7FBF7F,#FFFFFF,#7FBF7F,Butler&LIBERTY TWP 12,BUTLERAGW,LIBERTY TWP 12,LIBERTY TWP 12,Liberty Twp (Butler Co.)
LIBERTY TWP 13,1077,121,0,121,Butler,11.23%,   0%,11.23%,#7FBF7F,#FFFFFF,#7FBF7F,Butler&LIBERTY TWP 13,BUTLERAGX,LIBERTY TWP 13,LIBERTY TWP 13,Liberty Twp (Butler Co.)
LIBERTY TWP 14,1068,153,0,153,Butler,14.33%,   0%,14.33%,#2A952A,#FFFFFF,#2A952A,Butler&LIBERTY TWP 14,BUTLERAKX,LIBERTY TWP 14,LIBERTY TWP 14,Liberty Twp (Butler Co.)
LIBERTY TWP 15,912,97,0,97,Butler,10.64%,   0%,10.64%,#7FBF7F,#FFFFFF,#7FBF7F,Butler&LIBERTY TWP 15,BUTLERAKY,LIBERTY TWP 15,LIBERTY TWP 15,Liberty Twp (Butler Co.)
LIBERTY TWP 16,887,89,0,89,Butler,10.03%,   0%,10.03%,#7FBF7F,#FFFFFF,#7FBF7F,Butler&LIBERTY TWP 16,BUTLERAKZ,LIBERTY TWP 16,LIBERTY TWP 16,Liberty Twp (Butler Co.)
LIBERTY TWP 17,927,100,0,100,Butler,10.79%,   0%,10.79%,#7FBF7F,#FFFFFF,#7FBF7F,Butler&LIBERTY TWP 17,BUTLERALA,LIBERTY TWP 17,LIBERTY TWP 17,Liberty Twp (Butler Co.)
LIBERTY TWP 18,1034,84,0,84,Butler, 8.12%,   0%, 8.12%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&LIBERTY TWP 18,BUTLERALB,LIBERTY TWP 18,LIBERTY TWP 18,Liberty Twp (Butler Co.)
