Precinct,RegVoters,Early,Eday,Tot,County,EarlyTO,EdayTO,TotTO,EarlyColor,EdayColor,TotColor,Key,MergeField,PrecinctName,LivePrecinctName,City_Twp
FAIRFIELD TWP 3,790,29,63,92,Butler, 3.67%, 7.97%,11.65%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&FAIRFIELD TWP 3,BUTLERAFQ,FAIRFIELD TWP 3,FAIRFIELD TWP 3,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 4,1388,90,125,215,Butler, 6.48%, 9.01%,15.49%,#D4E9D4,#FFFFAA,#FFFFD4,Butler&FAIRFIELD TWP 4,BUTLERAFR,FAIRFIELD TWP 4,FAIRFIELD TWP 4,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 5,589,43,52,95,Butler,  7.3%, 8.83%,16.13%,#D4E9D4,#FFFFAA,#FFFFD4,Butler&FAIRFIELD TWP 5,BUTLERAFS,FAIRFIELD TWP 5,FAIRFIELD TWP 5,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 6,1053,64,115,179,Butler, 6.08%,10.92%,   17%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 6,BUTLERAFT,FAIRFIELD TWP 6,FAIRFIELD TWP 6,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 7,821,48,107,155,Butler, 5.85%,13.03%,18.88%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&FAIRFIELD TWP 7,BUTLERAFU,FAIRFIELD TWP 7,FAIRFIELD TWP 7,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 8,757,66,82,148,Butler, 8.72%,10.83%,19.55%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&FAIRFIELD TWP 8,BUTLERAFV,FAIRFIELD TWP 8,FAIRFIELD TWP 8,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 9,764,72,95,167,Butler, 9.42%,12.43%,21.86%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&FAIRFIELD TWP 9,BUTLERAFW,FAIRFIELD TWP 9,FAIRFIELD TWP 9,Fairfield Twp (Butler Co.)
HAM10WD1,751,41,71,112,Butler, 5.46%, 9.45%,14.91%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&HAM10WD1,BUTLERABZ,HAM10WD1,HAM10WD1,Hamilton
HAM11WD1,848,36,62,98,Butler, 4.25%, 7.31%,11.56%,#FFFFFF,#FFFF7F,#FFFF7F,Butler&HAM11WD1,BUTLERACA,HAM11WD1,HAM11WD1,Hamilton
HAM12WD1,812,26,69,95,Butler,  3.2%,  8.5%, 11.7%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM12WD1,BUTLERACB,HAM12WD1,HAM12WD1,Hamilton
HAM13WD1,619,34,37,71,Butler, 5.49%, 5.98%,11.47%,#FFFFFF,#FFFF7F,#FFFF7F,Butler&HAM13WD1,BUTLERACC,HAM13WD1,HAM13WD1,Hamilton
HAM14WD1,556,30,49,79,Butler,  5.4%, 8.81%,14.21%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&HAM14WD1,BUTLERACD,HAM14WD1,HAM14WD1,Hamilton
HAM15WD1,1023,82,155,237,Butler, 8.02%,15.15%,23.17%,#D4E9D4,#D4E9D4,#7FBF7F,Butler&HAM15WD1,BUTLERACE,HAM15WD1,HAM15WD1,Hamilton
HAM16WD1,523,50,59,109,Butler, 9.56%,11.28%,20.84%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&HAM16WD1,BUTLERACF,HAM16WD1,HAM16WD1,Hamilton
HAM17WD1,949,23,64,87,Butler, 2.42%, 6.74%, 9.17%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM17WD1,BUTLERACG,HAM17WD1,HAM17WD1,Hamilton
HAM18WD1,1521,177,297,474,Butler,11.64%,19.53%,31.16%,#7FBF7F,#7FBF7F,#008000,Butler&HAM18WD1,BUTLERACH,HAM18WD1,HAM18WD1,Hamilton
HAM19WD1,741,7,31,38,Butler, 0.94%, 4.18%, 5.13%,#FFFFAA,#FFFF55,#FFFF00,Butler&HAM19WD1,BUTLERACI,HAM19WD1,HAM19WD1,Hamilton
HAM1WD1,856,40,106,146,Butler, 4.67%,12.38%,17.06%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM1WD1,BUTLERABQ,HAM1WD1,HAM1WD1,Hamilton
HAM1WD2,608,18,39,57,Butler, 2.96%, 6.41%, 9.38%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM1WD2,BUTLERACN,HAM1WD2,HAM1WD2,Hamilton
HAM1WD3,929,30,53,83,Butler, 3.23%, 5.71%, 8.93%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM1WD3,BUTLERACQ,HAM1WD3,HAM1WD3,Hamilton
HAM1WD4,974,26,28,54,Butler, 2.67%, 2.87%, 5.54%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM1WD4,BUTLERACT,HAM1WD4,HAM1WD4,Hamilton
HAM1WD5,890,8,31,39,Butler,  0.9%, 3.48%, 4.38%,#FFFFAA,#FFFF2A,#FFFF00,Butler&HAM1WD5,BUTLERACX,HAM1WD5,HAM1WD5,Hamilton
HAM1WD6,736,17,31,48,Butler, 2.31%, 4.21%, 6.52%,#FFFFD4,#FFFF55,#FFFF00,Butler&HAM1WD6,BUTLERADA,HAM1WD6,HAM1WD6,Hamilton
HAM20WD1,884,42,114,156,Butler, 4.75%, 12.9%,17.65%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM20WD1,BUTLERACJ,HAM20WD1,HAM20WD1,Hamilton
HAM21WD1,883,42,95,137,Butler, 4.76%,10.76%,15.52%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM21WD1,BUTLERACK,HAM21WD1,HAM21WD1,Hamilton
HAM22WD1,917,37,104,141,Butler, 4.03%,11.34%,15.38%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM22WD1,BUTLERACL,HAM22WD1,HAM22WD1,Hamilton
HAM23WD1,484,32,77,109,Butler, 6.61%,15.91%,22.52%,#D4E9D4,#D4E9D4,#AAD4AA,Butler&HAM23WD1,BUTLERACM,HAM23WD1,HAM23WD1,Hamilton
HAM24WD1,488,28,68,96,Butler, 5.74%,13.93%,19.67%,#FFFFFF,#D4E9D4,#D4E9D4,Butler&HAM24WD1,BUTLERALV,HAM24WD1,HAM24WD1,Hamilton
HAM25WD1,1375,33,108,141,Butler,  2.4%, 7.85%,10.25%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM25WD1,BUTLERAMF,HAM25WD1,HAM25WD1,Hamilton
HAM2WD1,935,45,102,147,Butler, 4.81%,10.91%,15.72%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM2WD1,BUTLERABR,HAM2WD1,HAM2WD1,Hamilton
HAM2WD2,580,14,28,42,Butler, 2.41%, 4.83%, 7.24%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM2WD2,BUTLERACO,HAM2WD2,HAM2WD2,Hamilton
HAM2WD3,1135,19,57,76,Butler, 1.67%, 5.02%,  6.7%,#FFFFAA,#FFFF55,#FFFF00,Butler&HAM2WD3,BUTLERACR,HAM2WD3,HAM2WD3,Hamilton
HAM2WD4,1175,35,59,94,Butler, 2.98%, 5.02%,    8%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM2WD4,BUTLERACU,HAM2WD4,HAM2WD4,Hamilton
HAM2WD5,716,10,30,40,Butler,  1.4%, 4.19%, 5.59%,#FFFFAA,#FFFF55,#FFFF00,Butler&HAM2WD5,BUTLERACY,HAM2WD5,HAM2WD5,Hamilton
HAM2WD6,899,17,61,78,Butler, 1.89%, 6.79%, 8.68%,#FFFFAA,#FFFF7F,#FFFF2A,Butler&HAM2WD6,BUTLERADB,HAM2WD6,HAM2WD6,Hamilton
HAM3WD1,700,28,47,75,Butler,    4%, 6.71%,10.71%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM3WD1,BUTLERABS,HAM3WD1,HAM3WD1,Hamilton
HAM3WD5,1270,34,48,82,Butler, 2.68%, 3.78%, 6.46%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM3WD5,BUTLERACZ,HAM3WD5,HAM3WD5,Hamilton
HAM3WD6,660,16,31,47,Butler, 2.42%,  4.7%, 7.12%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM3WD6,BUTLERADC,HAM3WD6,HAM3WD6,Hamilton
HAM4WD1,794,19,41,60,Butler, 2.39%, 5.16%, 7.56%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM4WD1,BUTLERABT,HAM4WD1,HAM4WD1,Hamilton
HAM4WD6,899,20,78,98,Butler, 2.22%, 8.68%, 10.9%,#FFFFD4,#FFFFAA,#FFFF55,Butler&HAM4WD6,BUTLERADD,HAM4WD6,HAM4WD6,Hamilton
HAM5WD1,803,12,39,51,Butler, 1.49%, 4.86%, 6.35%,#FFFFAA,#FFFF55,#FFFF00,Butler&HAM5WD1,BUTLERABU,HAM5WD1,HAM5WD1,Hamilton
HAM5WD6,746,27,52,79,Butler, 3.62%, 6.97%,10.59%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM5WD6,BUTLERADE,HAM5WD6,HAM5WD6,Hamilton
HAM6WD1,677,33,114,147,Butler, 4.87%,16.84%,21.71%,#FFFFFF,#AAD4AA,#AAD4AA,Butler&HAM6WD1,BUTLERABV,HAM6WD1,HAM6WD1,Hamilton
HAM6WD6,254,6,9,15,Butler, 2.36%, 3.54%, 5.91%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM6WD6,BUTLERADF,HAM6WD6,HAM6WD6,Hamilton
HAM7WD1,1519,127,189,316,Butler, 8.36%,12.44%, 20.8%,#AAD4AA,#FFFFFF,#D4E9D4,Butler&HAM7WD1,BUTLERABW,HAM7WD1,HAM7WD1,Hamilton
HAM7WD6,701,31,77,108,Butler, 4.42%,10.98%,15.41%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM7WD6,BUTLERADG,HAM7WD6,HAM7WD6,Hamilton
HAM8WD1,854,15,66,81,Butler, 1.76%, 7.73%, 9.48%,#FFFFAA,#FFFF7F,#FFFF55,Butler&HAM8WD1,BUTLERABX,HAM8WD1,HAM8WD1,Hamilton
HAM8WD6,793,20,71,91,Butler, 2.52%, 8.95%,11.48%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM8WD6,BUTLERAKT,HAM8WD6,HAM8WD6,Hamilton
HAM9WD1,842,36,98,134,Butler, 4.28%,11.64%,15.91%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM9WD1,BUTLERABY,HAM9WD1,HAM9WD1,Hamilton
HANOVER TWP 1,235,13,39,52,Butler, 5.53%, 16.6%,22.13%,#FFFFFF,#AAD4AA,#AAD4AA,Butler&HANOVER TWP 1,BUTLERAGB,HANOVER TWP 1,HANOVER TWP 1,Hanover Twp (Butler Co.)
HANOVER TWP 10,487,33,96,129,Butler, 6.78%,19.71%,26.49%,#D4E9D4,#7FBF7F,#55AA55,Butler&HANOVER TWP 10,BUTLERALO,HANOVER TWP 10,HANOVER TWP 10,Hanover Twp (Butler Co.)
HANOVER TWP 2,837,52,164,216,Butler, 6.21%,19.59%,25.81%,#D4E9D4,#7FBF7F,#55AA55,Butler&HANOVER TWP 2,BUTLERAGC,HANOVER TWP 2,HANOVER TWP 2,Hanover Twp (Butler Co.)
HANOVER TWP 3,565,74,121,195,Butler, 13.1%,21.42%,34.51%,#55AA55,#55AA55,#008000,Butler&HANOVER TWP 3,BUTLERAGD,HANOVER TWP 3,HANOVER TWP 3,Hanover Twp (Butler Co.)
HANOVER TWP 4,821,61,139,200,Butler, 7.43%,16.93%,24.36%,#D4E9D4,#AAD4AA,#7FBF7F,Butler&HANOVER TWP 4,BUTLERAGE,HANOVER TWP 4,HANOVER TWP 4,Hanover Twp (Butler Co.)
HANOVER TWP 5,1024,60,187,247,Butler, 5.86%,18.26%,24.12%,#FFFFFF,#7FBF7F,#7FBF7F,Butler&HANOVER TWP 5,BUTLERAGF,HANOVER TWP 5,HANOVER TWP 5,Hanover Twp (Butler Co.)
HANOVER TWP 6,137,5,17,22,Butler, 3.65%,12.41%,16.06%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&HANOVER TWP 6,BUTLERAGG,HANOVER TWP 6,HANOVER TWP 6,Hanover Twp (Butler Co.)
HANOVER TWP 7,963,35,109,144,Butler, 3.63%,11.32%,14.95%,#FFFFD4,#FFFFD4,#FFFFD4,Butler&HANOVER TWP 7,BUTLERAGH,HANOVER TWP 7,HANOVER TWP 7,Hanover Twp (Butler Co.)
HANOVER TWP 8,527,40,127,167,Butler, 7.59%, 24.1%,31.69%,#D4E9D4,#008000,#008000,Butler&HANOVER TWP 8,BUTLERALM,HANOVER TWP 8,HANOVER TWP 8,Hanover Twp (Butler Co.)
HANOVER TWP 9,349,35,56,91,Butler,10.03%,16.05%,26.07%,#AAD4AA,#AAD4AA,#55AA55,Butler&HANOVER TWP 9,BUTLERALN,HANOVER TWP 9,HANOVER TWP 9,Hanover Twp (Butler Co.)
LEMON TWP 1,385,10,22,32,Butler,  2.6%, 5.71%, 8.31%,#FFFFD4,#FFFF55,#FFFF2A,Butler&LEMON TWP 1,BUTLERAGJ,LEMON TWP 1,LEMON TWP 1,Lemon Twp
LEMON TWP 2,687,9,37,46,Butler, 1.31%, 5.39%,  6.7%,#FFFFAA,#FFFF55,#FFFF00,Butler&LEMON TWP 2,BUTLERAGK,LEMON TWP 2,LEMON TWP 2,Lemon Twp
LIBERTY TWP 1,894,86,94,180,Butler, 9.62%,10.51%,20.13%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&LIBERTY TWP 1,BUTLERAGL,LIBERTY TWP 1,LIBERTY TWP 1,Liberty Twp (Butler Co.)
LIBERTY TWP 10,1132,88,137,225,Butler, 7.77%, 12.1%,19.88%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&LIBERTY TWP 10,BUTLERAGU,LIBERTY TWP 10,LIBERTY TWP 10,Liberty Twp (Butler Co.)
LIBERTY TWP 11,741,102,154,256,Butler,13.77%,20.78%,34.55%,#55AA55,#55AA55,#008000,Butler&LIBERTY TWP 11,BUTLERAGV,LIBERTY TWP 11,LIBERTY TWP 11,Liberty Twp (Butler Co.)
LIBERTY TWP 12,839,96,179,275,Butler,11.44%,21.33%,32.78%,#7FBF7F,#55AA55,#008000,Butler&LIBERTY TWP 12,BUTLERAGW,LIBERTY TWP 12,LIBERTY TWP 12,Liberty Twp (Butler Co.)
LIBERTY TWP 13,1078,122,226,348,Butler,11.32%,20.96%,32.28%,#7FBF7F,#55AA55,#008000,Butler&LIBERTY TWP 13,BUTLERAGX,LIBERTY TWP 13,LIBERTY TWP 13,Liberty Twp (Butler Co.)
LIBERTY TWP 14,1067,154,226,380,Butler,14.43%,21.18%,35.61%,#2A952A,#55AA55,#008000,Butler&LIBERTY TWP 14,BUTLERAKX,LIBERTY TWP 14,LIBERTY TWP 14,Liberty Twp (Butler Co.)
LIBERTY TWP 15,911,97,177,274,Butler,10.65%,19.43%,30.08%,#7FBF7F,#7FBF7F,#008000,Butler&LIBERTY TWP 15,BUTLERAKY,LIBERTY TWP 15,LIBERTY TWP 15,Liberty Twp (Butler Co.)
LIBERTY TWP 16,887,89,139,228,Butler,10.03%,15.67%, 25.7%,#AAD4AA,#D4E9D4,#55AA55,Butler&LIBERTY TWP 16,BUTLERAKZ,LIBERTY TWP 16,LIBERTY TWP 16,Liberty Twp (Butler Co.)
LIBERTY TWP 17,927,100,201,301,Butler,10.79%,21.68%,32.47%,#7FBF7F,#55AA55,#008000,Butler&LIBERTY TWP 17,BUTLERALA,LIBERTY TWP 17,LIBERTY TWP 17,Liberty Twp (Butler Co.)
LIBERTY TWP 18,1034,84,275,359,Butler, 8.12%, 26.6%,34.72%,#AAD4AA,#008000,#008000,Butler&LIBERTY TWP 18,BUTLERALB,LIBERTY TWP 18,LIBERTY TWP 18,Liberty Twp (Butler Co.)
