Precinct,RegVoters,Early,Eday,Tot,County,EarlyTO,EdayTO,TotTO,EarlyColor,EdayColor,TotColor,Key,MergeField,PrecinctName,LivePrecinctName,City_Twp
FAIR5WD4,767,20,142,162,Butler, 2.61%,18.51%,21.12%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&FAIR5WD4,BUTLERABK,FAIR5WD4,FAIR5WD4,Fairfield
FAIR6WD1,1013,20,67,87,Butler, 1.97%, 6.61%, 8.59%,#FFFFAA,#FFFF00,#FFFF00,Butler&FAIR6WD1,BUTLERAAF,FAIR6WD1,FAIR6WD1,Fairfield
FAIR6WD2,740,25,91,116,Butler, 3.38%, 12.3%,15.68%,#FFFFD4,#FFFF55,#FFFF2A,Butler&FAIR6WD2,BUTLERAAQ,FAIR6WD2,FAIR6WD2,Fairfield
FAIR6WD3,694,19,113,132,Butler, 2.74%,16.28%,19.02%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&FAIR6WD3,BUTLERAAY,FAIR6WD3,FAIR6WD3,Fairfield
FAIR6WD4,829,36,152,188,Butler, 4.34%,18.34%,22.68%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&FAIR6WD4,BUTLERABL,FAIR6WD4,FAIR6WD4,Fairfield
FAIR7WD1,725,21,83,104,Butler,  2.9%,11.45%,14.34%,#FFFFD4,#FFFF55,#FFFF2A,Butler&FAIR7WD1,BUTLERAAG,FAIR7WD1,FAIR7WD1,Fairfield
FAIR7WD2,835,20,74,94,Butler,  2.4%, 8.86%,11.26%,#FFFFD4,#FFFF2A,#FFFF00,Butler&FAIR7WD2,BUTLERAAR,FAIR7WD2,FAIR7WD2,Fairfield
FAIR7WD3,721,30,112,142,Butler, 4.16%,15.53%,19.69%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&FAIR7WD3,BUTLERAAZ,FAIR7WD3,FAIR7WD3,Fairfield
FAIR7WD4,771,12,103,115,Butler, 1.56%,13.36%,14.92%,#FFFFAA,#FFFF7F,#FFFF2A,Butler&FAIR7WD4,BUTLERABM,FAIR7WD4,FAIR7WD4,Fairfield
FAIR8WD1,653,21,35,56,Butler, 3.22%, 5.36%, 8.58%,#FFFFD4,#FFFF00,#FFFF00,Butler&FAIR8WD1,BUTLERAAH,FAIR8WD1,FAIR8WD1,Fairfield
FAIR8WD2,344,9,14,23,Butler, 2.62%, 4.07%, 6.69%,#FFFFD4,#FFFF00,#FFFF00,Butler&FAIR8WD2,BUTLERAAS,FAIR8WD2,FAIR8WD2,Fairfield
FAIR8WD3,630,23,62,85,Butler, 3.65%, 9.84%,13.49%,#FFFFD4,#FFFF2A,#FFFF00,Butler&FAIR8WD3,BUTLERABA,FAIR8WD3,FAIR8WD3,Fairfield
FAIR8WD4,752,29,144,173,Butler, 3.86%,19.15%,23.01%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR8WD4,BUTLERABN,FAIR8WD4,FAIR8WD4,Fairfield
FAIR9WD1,509,28,47,75,Butler,  5.5%, 9.23%,14.73%,#FFFFFF,#FFFF2A,#FFFF2A,Butler&FAIR9WD1,BUTLERAAI,FAIR9WD1,FAIR9WD1,Fairfield
FAIR9WD3,773,18,65,83,Butler, 2.33%, 8.41%,10.74%,#FFFFD4,#FFFF00,#FFFF00,Butler&FAIR9WD3,BUTLERALE,FAIR9WD3,FAIR9WD3,Fairfield
FAIR9WD4,691,26,163,189,Butler, 3.76%,23.59%,27.35%,#FFFFD4,#AAD4AA,#D4E9D4,Butler&FAIR9WD4,BUTLERABO,FAIR9WD4,FAIR9WD4,Fairfield
FAIRFIELD TWP 1,693,66,119,185,Butler, 9.52%,17.17%, 26.7%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&FAIRFIELD TWP 1,BUTLERAFO,FAIRFIELD TWP 1,FAIRFIELD TWP 1,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 10,759,41,119,160,Butler,  5.4%,15.68%,21.08%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&FAIRFIELD TWP 10,BUTLERAFX,FAIRFIELD TWP 10,FAIRFIELD TWP 10,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 11,1205,72,227,299,Butler, 5.98%,18.84%,24.81%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&FAIRFIELD TWP 11,BUTLERAFY,FAIRFIELD TWP 11,FAIRFIELD TWP 11,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 12,1333,158,164,322,Butler,11.85%, 12.3%,24.16%,#7FBF7F,#FFFF55,#FFFFFF,Butler&FAIRFIELD TWP 12,BUTLERAFZ,FAIRFIELD TWP 12,FAIRFIELD TWP 12,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 13,458,26,94,120,Butler, 5.68%,20.52%, 26.2%,#FFFFFF,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 13,BUTLERAGA,FAIRFIELD TWP 13,FAIRFIELD TWP 13,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 14,66,4,16,20,Butler, 6.06%,24.24%, 30.3%,#D4E9D4,#AAD4AA,#7FBF7F,Butler&FAIRFIELD TWP 14,BUTLERAKW,FAIRFIELD TWP 14,FAIRFIELD TWP 14,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 15,1226,99,214,313,Butler, 8.08%,17.46%,25.53%,#AAD4AA,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 15,BUTLERALG,FAIRFIELD TWP 15,FAIRFIELD TWP 15,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 16,793,57,137,194,Butler, 7.19%,17.28%,24.46%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 16,BUTLERALH,FAIRFIELD TWP 16,FAIRFIELD TWP 16,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 17,657,78,121,199,Butler,11.87%,18.42%,30.29%,#7FBF7F,#FFFFD4,#7FBF7F,Butler&FAIRFIELD TWP 17,BUTLERALI,FAIRFIELD TWP 17,FAIRFIELD TWP 17,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 18,1347,64,144,208,Butler, 4.75%,10.69%,15.44%,#FFFFFF,#FFFF55,#FFFF2A,Butler&FAIRFIELD TWP 18,BUTLERALP,FAIRFIELD TWP 18,FAIRFIELD TWP 18,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 19,847,54,167,221,Butler, 6.38%,19.72%,26.09%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 19,BUTLERAME,FAIRFIELD TWP 19,FAIRFIELD TWP 19,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 2,637,14,52,66,Butler,  2.2%, 8.16%,10.36%,#FFFFD4,#FFFF00,#FFFF00,Butler&FAIRFIELD TWP 2,BUTLERAFP,FAIRFIELD TWP 2,FAIRFIELD TWP 2,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 3,790,29,98,127,Butler, 3.67%,12.41%,16.08%,#FFFFD4,#FFFF55,#FFFF55,Butler&FAIRFIELD TWP 3,BUTLERAFQ,FAIRFIELD TWP 3,FAIRFIELD TWP 3,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 4,1388,90,196,286,Butler, 6.48%,14.12%,20.61%,#D4E9D4,#FFFF7F,#FFFFAA,Butler&FAIRFIELD TWP 4,BUTLERAFR,FAIRFIELD TWP 4,FAIRFIELD TWP 4,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 5,589,43,78,121,Butler,  7.3%,13.24%,20.54%,#D4E9D4,#FFFF7F,#FFFFAA,Butler&FAIRFIELD TWP 5,BUTLERAFS,FAIRFIELD TWP 5,FAIRFIELD TWP 5,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 6,1053,64,190,254,Butler, 6.08%,18.04%,24.12%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 6,BUTLERAFT,FAIRFIELD TWP 6,FAIRFIELD TWP 6,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 7,821,48,191,239,Butler, 5.85%,23.26%,29.11%,#FFFFFF,#AAD4AA,#AAD4AA,Butler&FAIRFIELD TWP 7,BUTLERAFU,FAIRFIELD TWP 7,FAIRFIELD TWP 7,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 8,757,66,128,194,Butler, 8.72%,16.91%,25.63%,#AAD4AA,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 8,BUTLERAFV,FAIRFIELD TWP 8,FAIRFIELD TWP 8,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 9,764,72,163,235,Butler, 9.42%,21.34%,30.76%,#AAD4AA,#D4E9D4,#7FBF7F,Butler&FAIRFIELD TWP 9,BUTLERAFW,FAIRFIELD TWP 9,FAIRFIELD TWP 9,Fairfield Twp (Butler Co.)
HAM10WD1,751,41,106,147,Butler, 5.46%,14.11%,19.57%,#FFFFFF,#FFFF7F,#FFFF7F,Butler&HAM10WD1,BUTLERABZ,HAM10WD1,HAM10WD1,Hamilton
HAM11WD1,848,36,86,122,Butler, 4.25%,10.14%,14.39%,#FFFFFF,#FFFF2A,#FFFF2A,Butler&HAM11WD1,BUTLERACA,HAM11WD1,HAM11WD1,Hamilton
HAM12WD1,812,26,108,134,Butler,  3.2%, 13.3%, 16.5%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM12WD1,BUTLERACB,HAM12WD1,HAM12WD1,Hamilton
HAM13WD1,619,34,59,93,Butler, 5.49%, 9.53%,15.02%,#FFFFFF,#FFFF2A,#FFFF2A,Butler&HAM13WD1,BUTLERACC,HAM13WD1,HAM13WD1,Hamilton
HAM14WD1,556,30,69,99,Butler,  5.4%,12.41%,17.81%,#FFFFFF,#FFFF55,#FFFF7F,Butler&HAM14WD1,BUTLERACD,HAM14WD1,HAM14WD1,Hamilton
HAM15WD1,1023,82,233,315,Butler, 8.02%,22.78%,30.79%,#D4E9D4,#AAD4AA,#7FBF7F,Butler&HAM15WD1,BUTLERACE,HAM15WD1,HAM15WD1,Hamilton
HAM16WD1,523,50,87,137,Butler, 9.56%,16.63%, 26.2%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&HAM16WD1,BUTLERACF,HAM16WD1,HAM16WD1,Hamilton
HAM17WD1,949,23,105,128,Butler, 2.42%,11.06%,13.49%,#FFFFD4,#FFFF55,#FFFF00,Butler&HAM17WD1,BUTLERACG,HAM17WD1,HAM17WD1,Hamilton
HAM18WD1,1521,177,400,577,Butler,11.64%, 26.3%,37.94%,#7FBF7F,#7FBF7F,#008000,Butler&HAM18WD1,BUTLERACH,HAM18WD1,HAM18WD1,Hamilton
HAM19WD1,741,7,57,64,Butler, 0.94%, 7.69%, 8.64%,#FFFFAA,#FFFF00,#FFFF00,Butler&HAM19WD1,BUTLERACI,HAM19WD1,HAM19WD1,Hamilton
HAM1WD1,856,40,167,207,Butler, 4.67%,19.51%,24.18%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM1WD1,BUTLERABQ,HAM1WD1,HAM1WD1,Hamilton
HAM1WD2,608,18,63,81,Butler, 2.96%,10.36%,13.32%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM1WD2,BUTLERACN,HAM1WD2,HAM1WD2,Hamilton
HAM1WD3,929,30,88,118,Butler, 3.23%, 9.47%, 12.7%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM1WD3,BUTLERACQ,HAM1WD3,HAM1WD3,Hamilton
HAM1WD4,974,26,53,79,Butler, 2.67%, 5.44%, 8.11%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM1WD4,BUTLERACT,HAM1WD4,HAM1WD4,Hamilton
HAM1WD5,890,8,50,58,Butler,  0.9%, 5.62%, 6.52%,#FFFFAA,#FFFF00,#FFFF00,Butler&HAM1WD5,BUTLERACX,HAM1WD5,HAM1WD5,Hamilton
HAM1WD6,736,17,48,65,Butler, 2.31%, 6.52%, 8.83%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM1WD6,BUTLERADA,HAM1WD6,HAM1WD6,Hamilton
HAM20WD1,884,42,154,196,Butler, 4.75%,17.42%,22.17%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM20WD1,BUTLERACJ,HAM20WD1,HAM20WD1,Hamilton
HAM21WD1,883,42,139,181,Butler, 4.76%,15.74%, 20.5%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&HAM21WD1,BUTLERACK,HAM21WD1,HAM21WD1,Hamilton
HAM22WD1,917,37,151,188,Butler, 4.03%,16.47%, 20.5%,#FFFFD4,#FFFFAA,#FFFFAA,Butler&HAM22WD1,BUTLERACL,HAM22WD1,HAM22WD1,Hamilton
HAM23WD1,484,32,108,140,Butler, 6.61%,22.31%,28.93%,#D4E9D4,#D4E9D4,#AAD4AA,Butler&HAM23WD1,BUTLERACM,HAM23WD1,HAM23WD1,Hamilton
HAM24WD1,488,28,106,134,Butler, 5.74%,21.72%,27.46%,#FFFFFF,#D4E9D4,#D4E9D4,Butler&HAM24WD1,BUTLERALV,HAM24WD1,HAM24WD1,Hamilton
HAM25WD1,1375,33,177,210,Butler,  2.4%,12.87%,15.27%,#FFFFD4,#FFFF7F,#FFFF2A,Butler&HAM25WD1,BUTLERAMF,HAM25WD1,HAM25WD1,Hamilton
HAM2WD1,935,45,165,210,Butler, 4.81%,17.65%,22.46%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM2WD1,BUTLERABR,HAM2WD1,HAM2WD1,Hamilton
HAM2WD2,580,14,51,65,Butler, 2.41%, 8.79%,11.21%,#FFFFD4,#FFFF2A,#FFFF00,Butler&HAM2WD2,BUTLERACO,HAM2WD2,HAM2WD2,Hamilton
HAM2WD3,1135,19,91,110,Butler, 1.67%, 8.02%, 9.69%,#FFFFAA,#FFFF00,#FFFF00,Butler&HAM2WD3,BUTLERACR,HAM2WD3,HAM2WD3,Hamilton
HAM2WD4,1175,35,89,124,Butler, 2.98%, 7.57%,10.55%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM2WD4,BUTLERACU,HAM2WD4,HAM2WD4,Hamilton
HAM2WD5,716,10,51,61,Butler,  1.4%, 7.12%, 8.52%,#FFFFAA,#FFFF00,#FFFF00,Butler&HAM2WD5,BUTLERACY,HAM2WD5,HAM2WD5,Hamilton
HAM2WD6,899,17,86,103,Butler, 1.89%, 9.57%,11.46%,#FFFFAA,#FFFF2A,#FFFF00,Butler&HAM2WD6,BUTLERADB,HAM2WD6,HAM2WD6,Hamilton
HAM3WD1,700,28,76,104,Butler,    4%,10.86%,14.86%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM3WD1,BUTLERABS,HAM3WD1,HAM3WD1,Hamilton
HAM3WD5,1270,34,92,126,Butler, 2.68%, 7.24%, 9.92%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM3WD5,BUTLERACZ,HAM3WD5,HAM3WD5,Hamilton
HAM3WD6,660,16,51,67,Butler, 2.42%, 7.73%,10.15%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM3WD6,BUTLERADC,HAM3WD6,HAM3WD6,Hamilton
HAM4WD1,794,19,66,85,Butler, 2.39%, 8.31%,10.71%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM4WD1,BUTLERABT,HAM4WD1,HAM4WD1,Hamilton
HAM4WD6,899,20,113,133,Butler, 2.22%,12.57%,14.79%,#FFFFD4,#FFFF55,#FFFF2A,Butler&HAM4WD6,BUTLERADD,HAM4WD6,HAM4WD6,Hamilton
HAM5WD1,803,12,66,78,Butler, 1.49%, 8.22%, 9.71%,#FFFFAA,#FFFF00,#FFFF00,Butler&HAM5WD1,BUTLERABU,HAM5WD1,HAM5WD1,Hamilton
HAM5WD6,746,27,76,103,Butler, 3.62%,10.19%,13.81%,#FFFFD4,#FFFF2A,#FFFF2A,Butler&HAM5WD6,BUTLERADE,HAM5WD6,HAM5WD6,Hamilton
HAM6WD1,677,33,158,191,Butler, 4.87%,23.34%,28.21%,#FFFFFF,#AAD4AA,#AAD4AA,Butler&HAM6WD1,BUTLERABV,HAM6WD1,HAM6WD1,Hamilton
HAM6WD6,254,6,12,18,Butler, 2.36%, 4.72%, 7.09%,#FFFFD4,#FFFF00,#FFFF00,Butler&HAM6WD6,BUTLERADF,HAM6WD6,HAM6WD6,Hamilton
HAM7WD1,1519,127,291,418,Butler, 8.36%,19.16%,27.52%,#AAD4AA,#FFFFFF,#D4E9D4,Butler&HAM7WD1,BUTLERABW,HAM7WD1,HAM7WD1,Hamilton
HAM7WD6,701,31,120,151,Butler, 4.42%,17.12%,21.54%,#FFFFFF,#FFFFD4,#FFFFAA,Butler&HAM7WD6,BUTLERADG,HAM7WD6,HAM7WD6,Hamilton
HAM8WD1,854,15,104,119,Butler, 1.76%,12.18%,13.93%,#FFFFAA,#FFFF55,#FFFF2A,Butler&HAM8WD1,BUTLERABX,HAM8WD1,HAM8WD1,Hamilton
HAM8WD6,793,20,110,130,Butler, 2.52%,13.87%,16.39%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM8WD6,BUTLERAKT,HAM8WD6,HAM8WD6,Hamilton
HAM9WD1,842,36,149,185,Butler, 4.28%, 17.7%,21.97%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM9WD1,BUTLERABY,HAM9WD1,HAM9WD1,Hamilton
HANOVER TWP 1,235,13,65,78,Butler, 5.53%,27.66%,33.19%,#FFFFFF,#55AA55,#55AA55,Butler&HANOVER TWP 1,BUTLERAGB,HANOVER TWP 1,HANOVER TWP 1,Hanover Twp (Butler Co.)
HANOVER TWP 10,487,33,144,177,Butler, 6.78%,29.57%,36.34%,#D4E9D4,#2A952A,#008000,Butler&HANOVER TWP 10,BUTLERALO,HANOVER TWP 10,HANOVER TWP 10,Hanover Twp (Butler Co.)
HANOVER TWP 2,837,52,244,296,Butler, 6.21%,29.15%,35.36%,#D4E9D4,#2A952A,#2A952A,Butler&HANOVER TWP 2,BUTLERAGC,HANOVER TWP 2,HANOVER TWP 2,Hanover Twp (Butler Co.)
HANOVER TWP 3,565,74,160,234,Butler, 13.1%,28.32%,41.42%,#55AA55,#55AA55,#008000,Butler&HANOVER TWP 3,BUTLERAGD,HANOVER TWP 3,HANOVER TWP 3,Hanover Twp (Butler Co.)
HANOVER TWP 4,821,61,222,283,Butler, 7.43%,27.04%,34.47%,#D4E9D4,#55AA55,#2A952A,Butler&HANOVER TWP 4,BUTLERAGE,HANOVER TWP 4,HANOVER TWP 4,Hanover Twp (Butler Co.)
HANOVER TWP 5,1024,60,281,341,Butler, 5.86%,27.44%, 33.3%,#FFFFFF,#55AA55,#55AA55,Butler&HANOVER TWP 5,BUTLERAGF,HANOVER TWP 5,HANOVER TWP 5,Hanover Twp (Butler Co.)
HANOVER TWP 6,137,5,23,28,Butler, 3.65%,16.79%,20.44%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&HANOVER TWP 6,BUTLERAGG,HANOVER TWP 6,HANOVER TWP 6,Hanover Twp (Butler Co.)
HANOVER TWP 7,963,35,170,205,Butler, 3.63%,17.65%,21.29%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&HANOVER TWP 7,BUTLERAGH,HANOVER TWP 7,HANOVER TWP 7,Hanover Twp (Butler Co.)
HANOVER TWP 8,527,40,184,224,Butler, 7.59%,34.91%, 42.5%,#D4E9D4,#008000,#008000,Butler&HANOVER TWP 8,BUTLERALM,HANOVER TWP 8,HANOVER TWP 8,Hanover Twp (Butler Co.)
HANOVER TWP 9,349,35,86,121,Butler,10.03%,24.64%,34.67%,#AAD4AA,#7FBF7F,#2A952A,Butler&HANOVER TWP 9,BUTLERALN,HANOVER TWP 9,HANOVER TWP 9,Hanover Twp (Butler Co.)
LEMON TWP 1,385,10,42,52,Butler,  2.6%,10.91%,13.51%,#FFFFD4,#FFFF55,#FFFF00,Butler&LEMON TWP 1,BUTLERAGJ,LEMON TWP 1,LEMON TWP 1,Lemon Twp
LEMON TWP 2,687,9,54,63,Butler, 1.31%, 7.86%, 9.17%,#FFFFAA,#FFFF00,#FFFF00,Butler&LEMON TWP 2,BUTLERAGK,LEMON TWP 2,LEMON TWP 2,Lemon Twp
LIBERTY TWP 1,894,86,133,219,Butler, 9.62%,14.88%, 24.5%,#AAD4AA,#FFFFAA,#FFFFFF,Butler&LIBERTY TWP 1,BUTLERAGL,LIBERTY TWP 1,LIBERTY TWP 1,Liberty Twp (Butler Co.)
LIBERTY TWP 10,1132,88,228,316,Butler, 7.77%,20.14%,27.92%,#D4E9D4,#FFFFFF,#AAD4AA,Butler&LIBERTY TWP 10,BUTLERAGU,LIBERTY TWP 10,LIBERTY TWP 10,Liberty Twp (Butler Co.)
LIBERTY TWP 11,741,102,217,319,Butler,13.77%,29.28%,43.05%,#55AA55,#2A952A,#008000,Butler&LIBERTY TWP 11,BUTLERAGV,LIBERTY TWP 11,LIBERTY TWP 11,Liberty Twp (Butler Co.)
LIBERTY TWP 12,839,96,262,358,Butler,11.44%,31.23%,42.67%,#7FBF7F,#008000,#008000,Butler&LIBERTY TWP 12,BUTLERAGW,LIBERTY TWP 12,LIBERTY TWP 12,Liberty Twp (Butler Co.)
LIBERTY TWP 13,1078,122,335,457,Butler,11.32%,31.08%,42.39%,#7FBF7F,#008000,#008000,Butler&LIBERTY TWP 13,BUTLERAGX,LIBERTY TWP 13,LIBERTY TWP 13,Liberty Twp (Butler Co.)
LIBERTY TWP 14,1067,154,353,507,Butler,14.43%,33.08%,47.52%,#2A952A,#008000,#008000,Butler&LIBERTY TWP 14,BUTLERAKX,LIBERTY TWP 14,LIBERTY TWP 14,Liberty Twp (Butler Co.)
LIBERTY TWP 15,911,97,272,369,Butler,10.65%,29.86%, 40.5%,#7FBF7F,#2A952A,#008000,Butler&LIBERTY TWP 15,BUTLERAKY,LIBERTY TWP 15,LIBERTY TWP 15,Liberty Twp (Butler Co.)
LIBERTY TWP 16,887,89,217,306,Butler,10.03%,24.46%, 34.5%,#AAD4AA,#AAD4AA,#2A952A,Butler&LIBERTY TWP 16,BUTLERAKZ,LIBERTY TWP 16,LIBERTY TWP 16,Liberty Twp (Butler Co.)
LIBERTY TWP 17,927,100,276,376,Butler,10.79%,29.77%,40.56%,#7FBF7F,#2A952A,#008000,Butler&LIBERTY TWP 17,BUTLERALA,LIBERTY TWP 17,LIBERTY TWP 17,Liberty Twp (Butler Co.)
LIBERTY TWP 18,1034,84,385,469,Butler, 8.12%,37.23%,45.36%,#AAD4AA,#008000,#008000,Butler&LIBERTY TWP 18,BUTLERALB,LIBERTY TWP 18,LIBERTY TWP 18,Liberty Twp (Butler Co.)
LIBERTY TWP 19,1265,138,396,534,Butler,10.91%, 31.3%,42.21%,#7FBF7F,#008000,#008000,Butler&LIBERTY TWP 19,BUTLERALC,LIBERTY TWP 19,LIBERTY TWP 19,Liberty Twp (Butler Co.)
